target_sees_cliff,signal,auc_sees_cliff,auc_sd_sees_cliff,n_ds_sees_cliff,target_predicts_fail,auc_predicts_fail,auc_sd_predicts_fail,n_ds_predicts_fail,gap_predict_minus_see
看见悬崖(cliffB),d_nn_sim,0.12254408277082464,0.02526413793679582,8,预测失效,0.5935586706558224,0.033672822035656906,8,0.4710145878849977
看见悬崖(cliffB),rf_std,0.4181807957837902,0.057708793137348106,8,预测失效,0.5966739279210105,0.03298617576524628,8,0.1784931321372203
看见悬崖(cliffB),d_nb,0.41057542872536135,0.04329035547822924,8,预测失效,0.5501830665831506,0.046896489083229284,8,0.1396076378577893
看见悬崖(cliffB),d_std,0.661261125675229,0.032637248631579935,8,预测失效,0.6416844180500559,0.02981957410005381,8,-0.01957670762517305
看见悬崖(cliffB),d_wstd,0.6660092867289649,0.0333651266219503,8,预测失效,0.6462469569454438,0.02972985730498771,8,-0.019762329783521104
看见悬崖(cliffB),d_iqr,0.645681668922727,0.028227409088276412,8,预测失效,0.6104377044138539,0.02888636197808369,8,-0.03524396450887313
看见悬崖(cliffB),d_pair_gap,0.7174467684988171,0.03459888257565763,8,预测失效,0.5226450286895272,0.04621604179200436,8,-0.19480173980928983
