seed,method,group_def,side,n,k,coverage,ci_lo,ci_hi,mean_width,worst_d_wstd_cov,worst_d_wstd_spread,worst_rf_std_cov,worst_rf_std_spread,dataset
71339737,global,cliffB_oracle,all,629,591,0.9395866454689984,0.9181650083389137,0.9556715462865064,2.822729091349729,,,,,CHEMBL233_Ki
71339737,global,cliffB_oracle,cliff,30,26,0.8666666666666667,0.703186733179637,0.9469034451594526,2.8227290913497285,,,,,CHEMBL233_Ki
71339737,global,cliffB_oracle,noncliff,599,565,0.9432387312186978,0.9217289001033536,0.9590997028908174,2.8227290913497285,,,,,CHEMBL233_Ki
71339737,global,cliffA,all,629,591,0.9395866454689984,0.9181650083389137,0.9556715462865064,2.822729091349729,,,,,CHEMBL233_Ki
71339737,global,cliffA,cliff,55,50,0.9090909090909091,0.8042250541602005,0.9605418449258196,2.8227290913497294,,,,,CHEMBL233_Ki
71339737,global,cliffA,noncliff,574,541,0.9425087108013938,0.9203606901805542,0.9587731833853331,2.822729091349729,,,,,CHEMBL233_Ki
71339737,global,__bins__,__summary__,-1,-1,,,,2.822729091349729,0.8986486486486487,0.0846846846846846,0.8650793650793651,0.12698412698412698,CHEMBL233_Ki
71339737,mondrian_pair,cliffB_oracle,all,629,590,0.9379968203497615,0.916361727322948,0.9543144780994869,2.812986726919447,,,,,CHEMBL233_Ki
71339737,mondrian_pair,cliffB_oracle,cliff,30,23,0.7666666666666667,0.5907167384187784,0.8820761185551049,2.4993484583931265,,,,,CHEMBL233_Ki
71339737,mondrian_pair,cliffB_oracle,noncliff,599,567,0.9465776293823038,0.9255568618973856,0.961906984810489,2.8286948205017333,,,,,CHEMBL233_Ki
71339737,mondrian_pair,cliffA,all,629,590,0.9379968203497615,0.916361727322948,0.9543144780994869,2.812986726919447,,,,,CHEMBL233_Ki
71339737,mondrian_pair,cliffA,cliff,55,47,0.8545454545454545,0.7383908706854773,0.9244071085224069,2.472993709758693,,,,,CHEMBL233_Ki
71339737,mondrian_pair,cliffA,noncliff,574,543,0.945993031358885,0.9243616572439491,0.9616945302870238,2.845564455044606,,,,,CHEMBL233_Ki
71339737,mondrian_pair,__bins__,__summary__,-1,-1,,,,2.812986726919447,0.9121621621621622,0.0628378378378378,0.8968253968253969,0.0793650793650793,CHEMBL233_Ki
71339737,mondrian_wstd,cliffB_oracle,all,629,589,0.9364069952305246,0.914561833466714,0.9529540227527356,2.7947965934823475,,,,,CHEMBL233_Ki
71339737,mondrian_wstd,cliffB_oracle,cliff,30,23,0.7666666666666667,0.5907167384187784,0.8820761185551049,3.0122596952451564,,,,,CHEMBL233_Ki
71339737,mondrian_wstd,cliffB_oracle,noncliff,599,566,0.9449081803005008,0.9236406359564573,0.9605055888945655,2.7839052862154294,,,,,CHEMBL233_Ki
71339737,mondrian_wstd,cliffA,all,629,589,0.9364069952305246,0.914561833466714,0.9529540227527356,2.7947965934823475,,,,,CHEMBL233_Ki
71339737,mondrian_wstd,cliffA,cliff,55,47,0.8545454545454545,0.7383908706854773,0.9244071085224069,2.991052741683757,,,,,CHEMBL233_Ki
71339737,mondrian_wstd,cliffA,noncliff,574,542,0.9442508710801394,0.9223587211290093,0.960236309419421,2.7759915618602613,,,,,CHEMBL233_Ki
71339737,mondrian_wstd,__bins__,__summary__,-1,-1,,,,2.7947965934823475,0.8925619834710744,0.06611570247933884,0.8809523809523809,0.08704761904761904,CHEMBL233_Ki
71339737,mondrian_std,cliffB_oracle,all,629,589,0.9364069952305246,0.914561833466714,0.9529540227527356,2.7902795751071525,,,,,CHEMBL233_Ki
71339737,mondrian_std,cliffB_oracle,cliff,30,23,0.7666666666666667,0.5907167384187784,0.8820761185551049,3.0120768946367305,,,,,CHEMBL233_Ki
71339737,mondrian_std,cliffB_oracle,noncliff,599,566,0.9449081803005008,0.9236406359564573,0.9605055888945655,2.779171195164102,,,,,CHEMBL233_Ki
71339737,mondrian_std,cliffA,all,629,589,0.9364069952305246,0.914561833466714,0.9529540227527356,2.7902795751071525,,,,,CHEMBL233_Ki
71339737,mondrian_std,cliffA,cliff,55,47,0.8545454545454545,0.7383908706854773,0.9244071085224069,2.990653903992647,,,,,CHEMBL233_Ki
71339737,mondrian_std,cliffA,noncliff,574,542,0.9442508710801394,0.9223587211290093,0.960236309419421,2.7710799442905985,,,,,CHEMBL233_Ki
71339737,mondrian_std,__bins__,__summary__,-1,-1,,,,2.7902795751071525,0.8925619834710744,0.06611570247933884,0.8809523809523809,0.08704761904761904,CHEMBL233_Ki
71339737,mondrian_iqr,cliffB_oracle,all,629,595,0.9459459459459459,0.9254145765857203,0.9610633748516407,2.898468101730451,,,,,CHEMBL233_Ki
71339737,mondrian_iqr,cliffB_oracle,cliff,30,25,0.8333333333333334,0.6643564949358398,0.9266345762815145,3.248087373892337,,,,,CHEMBL233_Ki
71339737,mondrian_iqr,cliffB_oracle,noncliff,599,570,0.9515859766277128,0.9313344933208878,0.9660822189575424,2.880957954543712,,,,,CHEMBL233_Ki
71339737,mondrian_iqr,cliffA,all,629,595,0.9459459459459459,0.9254145765857203,0.9610633748516407,2.898468101730451,,,,,CHEMBL233_Ki
71339737,mondrian_iqr,cliffA,cliff,55,49,0.8909090909090909,0.7817445091344648,0.9490327499921767,3.2113757722732044,,,,,CHEMBL233_Ki
71339737,mondrian_iqr,cliffA,noncliff,574,546,0.9512195121951219,0.930402166083899,0.9660374923947024,2.8684856594310584,,,,,CHEMBL233_Ki
71339737,mondrian_iqr,__bins__,__summary__,-1,-1,,,,2.898468101730451,0.9324324324324325,0.03450971632789812,0.8809523809523809,0.09504761904761905,CHEMBL233_Ki
71339737,mondrian_nb,cliffB_oracle,all,629,592,0.9411764705882353,0.9199717988833791,0.9570251049450262,2.907135530325493,,,,,CHEMBL233_Ki
71339737,mondrian_nb,cliffB_oracle,cliff,30,21,0.7,0.5212421254128504,0.8333525173175619,2.547061054054361,,,,,CHEMBL233_Ki
71339737,mondrian_nb,cliffB_oracle,noncliff,599,571,0.9532554257095158,0.9332707754624919,0.9674635586727901,2.925169310439239,,,,,CHEMBL233_Ki
71339737,mondrian_nb,cliffA,all,629,592,0.9411764705882353,0.9199717988833791,0.9570251049450262,2.907135530325493,,,,,CHEMBL233_Ki
71339737,mondrian_nb,cliffA,cliff,55,43,0.7818181818181819,0.6562996597815998,0.8705397595887698,2.527841317194531,,,,,CHEMBL233_Ki
71339737,mondrian_nb,cliffA,noncliff,574,549,0.9564459930313589,0.936495843895933,0.9703272855302973,2.94347905248961,,,,,CHEMBL233_Ki
71339737,mondrian_nb,__bins__,__summary__,-1,-1,,,,2.907135530325493,0.8991596638655462,0.07584033613445373,0.9126984126984127,0.05555555555555558,CHEMBL233_Ki
71339737,mondrian_nnsim,cliffB_oracle,all,629,595,0.9459459459459459,0.9254145765857203,0.9610633748516407,2.867981408325907,,,,,CHEMBL233_Ki
71339737,mondrian_nnsim,cliffB_oracle,cliff,30,24,0.8,0.6269430358685175,0.9049489282271013,2.59208710283348,,,,,CHEMBL233_Ki
71339737,mondrian_nnsim,cliffB_oracle,noncliff,599,571,0.9532554257095158,0.9332707754624919,0.9674635586727901,2.881799153175278,,,,,CHEMBL233_Ki
71339737,mondrian_nnsim,cliffA,all,629,595,0.9459459459459459,0.9254145765857203,0.9610633748516407,2.867981408325907,,,,,CHEMBL233_Ki
71339737,mondrian_nnsim,cliffA,cliff,55,47,0.8545454545454545,0.7383908706854773,0.9244071085224069,2.5777766864937313,,,,,CHEMBL233_Ki
71339737,mondrian_nnsim,cliffA,noncliff,574,548,0.9547038327526133,0.9344582047875262,0.9689037676561613,2.895788480975332,,,,,CHEMBL233_Ki
