seed,method,group_def,side,n,k,coverage,ci_lo,ci_hi,mean_width,worst_d_wstd_cov,worst_d_wstd_spread,worst_rf_std_cov,worst_rf_std_spread,dataset
71339737,global,cliffB_oracle,all,664,613,0.9231927710843374,0.9004166842768698,0.9411004042135723,2.2757107545567705,,,,,CHEMBL214_Ki
71339737,global,cliffB_oracle,cliff,6,3,0.5,0.1876163064826506,0.8123836935173494,2.2757107545567705,,,,,CHEMBL214_Ki
71339737,global,cliffB_oracle,noncliff,658,610,0.9270516717325228,0.904606415940898,0.9445395426719136,2.275710754556771,,,,,CHEMBL214_Ki
71339737,global,cliffA,all,664,613,0.9231927710843374,0.9004166842768698,0.9411004042135723,2.2757107545567705,,,,,CHEMBL214_Ki
71339737,global,cliffA,cliff,17,10,0.5882352941176471,0.3600544264299978,0.7838894320978518,2.275710754556771,,,,,CHEMBL214_Ki
71339737,global,cliffA,noncliff,647,603,0.9319938176197836,0.909935175131026,0.9489529495021095,2.2757107545567705,,,,,CHEMBL214_Ki
71339737,global,__bins__,__summary__,-1,-1,,,,2.2757107545567705,0.864516129032258,0.10398780797561591,0.8045112781954887,0.1578947368421052,CHEMBL214_Ki
71339737,mondrian_pair,cliffB_oracle,all,664,603,0.9081325301204819,0.8837533058471811,0.9278165552948467,2.206892179457654,,,,,CHEMBL214_Ki
71339737,mondrian_pair,cliffB_oracle,cliff,6,4,0.6666666666666666,0.299993315138392,0.9032285888942195,2.5748206673304197,,,,,CHEMBL214_Ki
71339737,mondrian_pair,cliffB_oracle,noncliff,658,599,0.9103343465045592,0.8860564711223095,0.9298488983633103,2.2035372084436164,,,,,CHEMBL214_Ki
71339737,mondrian_pair,cliffA,all,664,603,0.9081325301204819,0.8837533058471811,0.9278165552948467,2.206892179457654,,,,,CHEMBL214_Ki
71339737,mondrian_pair,cliffA,cliff,17,11,0.6470588235294118,0.41300363485218694,0.8269027960275627,2.5628946475136023,,,,,CHEMBL214_Ki
71339737,mondrian_pair,cliffA,noncliff,647,592,0.9149922720247295,0.8909769540199226,0.9341087757260411,2.1975381733418096,,,,,CHEMBL214_Ki
71339737,mondrian_pair,__bins__,__summary__,-1,-1,,,,2.206892179457654,0.8451612903225807,0.11546863093726178,0.7744360902255639,0.19548872180451127,CHEMBL214_Ki
71339737,mondrian_wstd,cliffB_oracle,all,664,606,0.9126506024096386,0.8887320728626952,0.9318219564838571,2.2661684623754015,,,,,CHEMBL214_Ki
71339737,mondrian_wstd,cliffB_oracle,cliff,6,3,0.5,0.1876163064826506,0.8123836935173494,2.2790312032568782,,,,,CHEMBL214_Ki
71339737,mondrian_wstd,cliffB_oracle,noncliff,658,603,0.9164133738601824,0.8927727947254793,0.9352200617154831,2.2660511729448714,,,,,CHEMBL214_Ki
71339737,mondrian_wstd,cliffA,all,664,606,0.9126506024096386,0.8887320728626952,0.9318219564838571,2.2661684623754015,,,,,CHEMBL214_Ki
71339737,mondrian_wstd,cliffA,cliff,17,13,0.7647058823529411,0.5273820188043501,0.9044495567791988,2.8335175307509743,,,,,CHEMBL214_Ki
71339737,mondrian_wstd,cliffA,noncliff,647,593,0.9165378670788253,0.8926889750304369,0.9354696997052697,2.25126129983694,,,,,CHEMBL214_Ki
71339737,mondrian_wstd,__bins__,__summary__,-1,-1,,,,2.2661684623754015,0.84251968503937,0.1058674117348235,0.849624060150376,0.12030075187969924,CHEMBL214_Ki
71339737,mondrian_std,cliffB_oracle,all,664,611,0.9201807228915663,0.8970679511265812,0.938459691894178,2.2909656887190017,,,,,CHEMBL214_Ki
71339737,mondrian_std,cliffB_oracle,cliff,6,3,0.5,0.1876163064826506,0.8123836935173494,2.256469866296003,,,,,CHEMBL214_Ki
71339737,mondrian_std,cliffB_oracle,noncliff,658,608,0.9240121580547113,0.9012141726427707,0.9418880424923697,2.2912802402912478,,,,,CHEMBL214_Ki
71339737,mondrian_std,cliffA,all,664,611,0.9201807228915663,0.8970679511265812,0.938459691894178,2.2909656887190017,,,,,CHEMBL214_Ki
71339737,mondrian_std,cliffA,cliff,17,13,0.7647058823529411,0.5273820188043501,0.9044495567791988,2.7730184136756635,,,,,CHEMBL214_Ki
71339737,mondrian_std,cliffA,noncliff,647,598,0.9242658423493045,0.9012818913932685,0.9422415082911526,2.278299697491392,,,,,CHEMBL214_Ki
71339737,mondrian_std,__bins__,__summary__,-1,-1,,,,2.2909656887190017,0.8818897637795275,0.06299212598425197,0.849624060150376,0.12030075187969924,CHEMBL214_Ki
71339737,mondrian_iqr,cliffB_oracle,all,664,601,0.9051204819277109,0.8804429166688915,0.9251374990034537,2.157419568643603,,,,,CHEMBL214_Ki
71339737,mondrian_iqr,cliffB_oracle,cliff,6,3,0.5,0.1876163064826506,0.8123836935173494,2.0556273201078175,,,,,CHEMBL214_Ki
71339737,mondrian_iqr,cliffB_oracle,noncliff,658,598,0.9088145896656535,0.8843821042850339,0.9285013934617503,2.1583477654387617,,,,,CHEMBL214_Ki
71339737,mondrian_iqr,cliffA,all,664,601,0.9051204819277109,0.8804429166688915,0.9251374990034537,2.157419568643603,,,,,CHEMBL214_Ki
71339737,mondrian_iqr,cliffA,cliff,17,11,0.6470588235294118,0.41300363485218694,0.8269027960275627,2.3421603007338723,,,,,CHEMBL214_Ki
71339737,mondrian_iqr,cliffA,noncliff,647,590,0.9119010819165378,0.8875590497146131,0.9313807900518649,2.1525654844928535,,,,,CHEMBL214_Ki
71339737,mondrian_iqr,__bins__,__summary__,-1,-1,,,,2.157419568643603,0.8740157480314961,0.06299212598425197,0.8270676691729323,0.1278195488721805,CHEMBL214_Ki
71339737,mondrian_nb,cliffB_oracle,all,664,616,0.927710843373494,0.9054565630126353,0.945044693682331,2.3706877140364524,,,,,CHEMBL214_Ki
71339737,mondrian_nb,cliffB_oracle,cliff,6,4,0.6666666666666666,0.299993315138392,0.9032285888942195,2.363779744345995,,,,,CHEMBL214_Ki
71339737,mondrian_nb,cliffB_oracle,noncliff,658,612,0.9300911854103343,0.9080083822525128,0.94718131983797,2.3707507046415333,,,,,CHEMBL214_Ki
71339737,mondrian_nb,cliffA,all,664,616,0.927710843373494,0.9054565630126353,0.945044693682331,2.3706877140364524,,,,,CHEMBL214_Ki
71339737,mondrian_nb,cliffA,cliff,17,11,0.6470588235294118,0.41300363485218694,0.8269027960275627,2.365909099599054,,,,,CHEMBL214_Ki
71339737,mondrian_nb,cliffA,noncliff,647,605,0.9350850077279753,0.9134154341406078,0.9516185804720134,2.370813272684731,,,,,CHEMBL214_Ki
71339737,mondrian_nb,__bins__,__summary__,-1,-1,,,,2.3706877140364524,0.8838709677419355,0.07675895351790696,0.8571428571428571,0.1278195488721805,CHEMBL214_Ki
