run,dataset,signal,frac_tight,frac_wide,net_tight,tight_mag,wide_mag,net_mag,d_cov_cliff,tightened_miss_frac,recovered_frac
rf_ecfp,CHEMBL237_Ki,rf_std,0.4298642533936652,0.5701357466063348,-0.14027149321266963,0.08288839927434495,0.11876980137890947,0.035881402104564517,-0.009049773755656076,0.08144796380090498,0.07239819004524888
rf_ecfp,CHEMBL239_EC50,rf_std,0.5107296137339056,0.45493562231759654,0.05579399141630903,0.09822036312469859,0.08522262619128243,-0.01299773693341616,-0.06008583690987124,0.08583690987124463,0.02575107296137339
rf_ecfp,CHEMBL244_Ki,rf_std,0.5252525252525253,0.4276094276094276,0.0976430976430977,0.12449357856558668,0.1218851569155536,-0.0026084216500330826,-0.0572390572390572,0.1111111111111111,0.05387205387205387
rf_ecfp,CHEMBL264_Ki,rf_std,0.5254237288135594,0.4745762711864407,0.050847457627118675,0.1323731416743247,0.11244642127678342,-0.019926720397541287,-0.11299435028248583,0.15254237288135594,0.03954802259887006
rf_ecfp,CHEMBL287_Ki,rf_std,0.4927536231884058,0.42028985507246375,0.07246376811594207,0.10098974613141734,0.08432896839738502,-0.016660777734032323,-0.07246376811594202,0.11594202898550725,0.043478260869565216
rf_ecfp,CHEMBL3979_EC50,rf_std,0.6,0.4,0.19999999999999996,0.06400065207306285,0.05516556655826429,-0.008835085514798564,-0.053333333333333344,0.06666666666666667,0.013333333333333334
rf_rdkit,CHEMBL204_Ki,d_wstd,0.5214007782101168,0.4785992217898833,0.04280155642023348,0.06676540325029243,0.10445992328570745,0.03769452003541503,0.023346303501945553,0.011673151750972763,0.03501945525291829
rf_rdkit,CHEMBL214_Ki,d_wstd,0.5267175572519084,0.44656488549618323,0.08015267175572516,0.0688313734108836,0.1042680733070544,0.03543669989617079,0.003816793893129722,0.04580152671755725,0.04961832061068702
rf_rdkit,CHEMBL219_Ki,d_wstd,0.5079365079365079,0.49206349206349204,0.015873015873015872,0.07743341887516877,0.08919103287381483,0.011757613998646055,-0.03968253968253965,0.0873015873015873,0.047619047619047616
rf_rdkit,CHEMBL228_Ki,d_wstd,0.5454545454545454,0.3977272727272727,0.1477272727272727,0.07563835633358164,0.0958894177922379,0.020251061458656267,0.022727272727272707,0.07954545454545454,0.10227272727272728
rf_rdkit,CHEMBL233_Ki,d_wstd,0.5076923076923077,0.49230769230769234,0.01538461538461533,0.05575493462636549,0.12561876798297708,0.06986383335661159,0.02692307692307694,0.038461538461538464,0.06538461538461539
rf_rdkit,CHEMBL234_Ki,d_wstd,0.4583333333333333,0.5416666666666666,-0.08333333333333331,0.05971640629980995,0.131765216231991,0.07204880993218105,0.004166666666666652,0.05,0.05416666666666667
rf_rdkit,CHEMBL235_EC50,d_wstd,0.4336734693877551,0.5663265306122449,-0.13265306122448983,0.06053329646490711,0.18338556691077618,0.12285227044586906,0.056122448979591844,0.04081632653061224,0.09693877551020408
rf_rdkit,CHEMBL236_Ki,d_wstd,0.4065040650406504,0.5934959349593496,-0.1869918699186992,0.054415575785912246,0.12593276744035106,0.07151719165443882,0.0325203252032521,0.036585365853658534,0.06910569105691057
rf_rdkit,CHEMBL237_EC50,d_wstd,0.41228070175438597,0.5877192982456141,-0.17543859649122812,0.048488050805680444,0.1108118531783614,0.06232380237268095,-0.01754385964912275,0.02631578947368421,0.008771929824561403
rf_rdkit,CHEMBL237_Ki,d_wstd,0.4253393665158371,0.5746606334841629,-0.14932126696832576,0.043757729635899634,0.07682779050512226,0.03307006086922262,0.009049773755656076,0.02262443438914027,0.03167420814479638
rf_rdkit,CHEMBL239_EC50,d_wstd,0.3905579399141631,0.575107296137339,-0.18454935622317592,0.04494523534059674,0.10677917061488916,0.06183393527429242,-0.0042918454935622075,0.04721030042918455,0.04291845493562232
rf_rdkit,CHEMBL244_Ki,d_wstd,0.37037037037037035,0.6296296296296297,-0.2592592592592593,0.036834473431945326,0.131337904449499,0.09450343101755368,0.023569023569023573,0.03367003367003367,0.05723905723905724
rf_rdkit,CHEMBL264_Ki,d_wstd,0.384180790960452,0.6101694915254238,-0.22598870056497178,0.050649921091059834,0.12796939829739018,0.07731947720633034,0.04519774011299438,0.011299435028248588,0.05649717514124294
rf_rdkit,CHEMBL287_Ki,d_wstd,0.42028985507246375,0.5797101449275363,-0.1594202898550725,0.06446835321742217,0.0789275584466335,0.014459205229211333,0.02898550724637683,0.028985507246376812,0.057971014492753624
rf_rdkit,CHEMBL3979_EC50,d_wstd,0.3333333333333333,0.6133333333333333,-0.27999999999999997,0.03745295509924478,0.08882857625627896,0.05137562115703418,0.040000000000000036,0.0,0.04
rf_rdkit,CHEMBL204_Ki,d_std,0.5447470817120622,0.45525291828793774,0.08949416342412447,0.0717254117516901,0.09877008998348673,0.027044678231796626,0.035019455252918386,0.0038910505836575876,0.038910505836575876
rf_rdkit,CHEMBL214_Ki,d_std,0.4961832061068702,0.4389312977099237,0.05725190839694655,0.06838534945121176,0.1001118365658526,0.031726487114640836,0.0,0.04580152671755725,0.04580152671755725
rf_rdkit,CHEMBL219_Ki,d_std,0.5396825396825397,0.4603174603174603,0.07936507936507936,0.06789376240036721,0.0792571510055837,0.01136338860521649,-0.031746031746031744,0.07936507936507936,0.047619047619047616
rf_rdkit,CHEMBL228_Ki,d_std,0.5227272727272727,0.45454545454545453,0.06818181818181818,0.06588430387691457,0.10221921582462064,0.036334911947706064,0.05681818181818188,0.056818181818181816,0.11363636363636363
rf_rdkit,CHEMBL233_Ki,d_std,0.4461538461538462,0.5076923076923077,-0.061538461538461486,0.05410119366277879,0.12337629038784335,0.06927509672506457,0.02692307692307694,0.038461538461538464,0.06538461538461539
rf_rdkit,CHEMBL234_Ki,d_std,0.5083333333333333,0.49166666666666664,0.016666666666666663,0.05873963779758044,0.12389868963026898,0.06515905183268854,0.008333333333333304,0.04583333333333333,0.05416666666666667
rf_rdkit,CHEMBL235_EC50,d_std,0.413265306122449,0.5867346938775511,-0.17346938775510207,0.06380994225497685,0.18066973131176517,0.11685978905678832,0.07142857142857151,0.03571428571428571,0.10714285714285714
rf_rdkit,CHEMBL236_Ki,d_std,0.3699186991869919,0.6300813008130082,-0.2601626016260163,0.043976094236456924,0.12121150092535972,0.0772354066889028,0.05284552845528456,0.024390243902439025,0.07723577235772358
rf_rdkit,CHEMBL237_EC50,d_std,0.4824561403508772,0.5175438596491229,-0.03508771929824567,0.07220243430990773,0.11148854562691007,0.03928611131700234,-0.07017543859649122,0.07894736842105263,0.008771929824561403
rf_rdkit,CHEMBL237_Ki,d_std,0.416289592760181,0.583710407239819,-0.16742081447963802,0.051201118692070904,0.07676600741666031,0.02556488872458941,0.009049773755656076,0.027149321266968326,0.03619909502262444
rf_rdkit,CHEMBL239_EC50,d_std,0.44206008583690987,0.5236051502145923,-0.08154506437768244,0.04778172045912903,0.1150118257637916,0.06723010530466256,-0.008583690987124415,0.05150214592274678,0.04291845493562232
rf_rdkit,CHEMBL244_Ki,d_std,0.4074074074074074,0.5925925925925926,-0.18518518518518517,0.03950074149100634,0.11399531469310714,0.0744945732021008,0.026936026936026924,0.030303030303030304,0.05723905723905724
