dataset,protocol,seed,method,n_test,n_train,n_cal,n_cliffA,n_cliffB,cov_all,cov_cliffA,cov_noncliffA,gapA_pp,cov_cliffB,cov_noncliffB,gapB_pp,width_all,width_cliffA,nn_sim_mean,nn_sim_median,y_mean_test,y_mean_train
CHEMBL237_EC50,act_shift40,6021738,mondrian_wstd,382,430,143,43,26,0.193717277486911,0.13953488372093023,0.20058997050147492,6.105508678054469,0.11538461538461539,0.199438202247191,8.40535868625756,2.035772952191362,2.0357729521913623,0.6799191822709802,0.7197560975609756,8.810797585074999,6.4848413612204885
CHEMBL237_EC50,act_shift40,6021738,mondrian_rfstd,382,430,143,43,26,0.193717277486911,0.13953488372093023,0.20058997050147492,6.105508678054469,0.11538461538461539,0.199438202247191,8.40535868625756,2.035772952191362,2.0357729521913623,0.6799191822709802,0.7197560975609756,8.810797585074999,6.4848413612204885
CHEMBL237_EC50,act_shift40,6021738,mondrian_nb,382,430,143,43,26,0.2931937172774869,0.16279069767441862,0.30973451327433627,14.694381559991765,0.15384615384615385,0.30337078651685395,14.95246326707001,2.4589548648347197,2.2378257746391377,0.6799191822709802,0.7197560975609756,8.810797585074999,6.4848413612204885
CHEMBL237_EC50,act_shift40,6021738,adaptive,382,430,143,43,26,0.2356020942408377,0.18604651162790697,0.24188790560471976,5.5841393976812785,0.15384615384615385,0.24157303370786518,8.772687986171132,2.3082191682497832,1.9715676779750277,0.6799191822709802,0.7197560975609756,8.810797585074999,6.4848413612204885
CHEMBL237_EC50,act_shift40,98978916,global,382,430,143,43,24,0.19633507853403143,0.06976744186046512,0.21238938053097345,14.262193867050833,0.0,0.20949720670391062,20.949720670391063,2.0772497494770192,2.0772497494770192,0.6780283513836962,0.722612958226769,8.810797585074999,6.50868304607964
CHEMBL237_EC50,act_shift40,98978916,mondrian_wstd,382,430,143,43,24,0.19633507853403143,0.06976744186046512,0.21238938053097345,14.262193867050833,0.0,0.20949720670391062,20.949720670391063,2.0772497494770192,2.0772497494770192,0.6780283513836962,0.722612958226769,8.810797585074999,6.50868304607964
CHEMBL237_EC50,act_shift40,98978916,mondrian_rfstd,382,430,143,43,24,0.19633507853403143,0.06976744186046512,0.21238938053097345,14.262193867050833,0.0,0.20949720670391062,20.949720670391063,2.0772497494770192,2.0772497494770192,0.6780283513836962,0.722612958226769,8.810797585074999,6.50868304607964
CHEMBL237_EC50,act_shift40,98978916,mondrian_nb,382,430,143,43,24,0.20418848167539266,0.06976744186046512,0.22123893805309736,15.147149619263223,0.0,0.21787709497206703,21.787709497206702,2.163001375020571,2.088290235138508,0.6780283513836962,0.722612958226769,8.810797585074999,6.50868304607964
CHEMBL237_EC50,act_shift40,98978916,adaptive,382,430,143,43,24,0.2356020942408377,0.09302325581395349,0.2536873156342183,16.06640598202648,0.041666666666666664,0.24860335195530725,20.69366852886406,2.2055591862572697,1.838285819097995,0.6780283513836962,0.722612958226769,8.810797585074999,6.50868304607964
CHEMBL237_EC50,act_shift40,91819329,global,382,430,143,43,24,0.21727748691099477,0.18604651162790697,0.22123893805309736,3.519242642519038,0.125,0.22346368715083798,9.846368715083798,2.19631893800293,2.19631893800293,0.66987762102919,0.7103356216628528,8.810797585074999,6.519829548374373
