dataset,seed,k,auc_fail,auc_cliffB,misalign,d_cov_cliffB_pp,d_cov_cliffA_pp,cov_cliffB,cov_cliffA,n_cliffB,n_cliffA
CHEMBL233_Ki,89165191,200,0.7613313788449905,0.5130937006744153,0.24823767817057518,4.347826086956519,2.127659574468077,0.6521739130434783,0.7446808510638298,23,47
CHEMBL234_Ki,71339737,2,0.6039461303222771,0.5614600243506493,0.04248610597162772,3.57142857142857,4.255319148936176,0.75,0.851063829787234,28,47
CHEMBL234_Ki,71339737,5,0.6770465772759351,0.5394176136363636,0.13762896363957144,3.57142857142857,2.127659574468088,0.75,0.8297872340425532,28,47
CHEMBL234_Ki,71339737,10,0.6996000940955069,0.5718090503246753,0.1277910437708316,3.57142857142857,2.127659574468088,0.75,0.8297872340425532,28,47
CHEMBL234_Ki,71339737,25,0.6739198619932565,0.6350700081168831,0.03884985387637341,0.0,-2.127659574468077,0.7142857142857143,0.7872340425531915,28,47
CHEMBL234_Ki,71339737,50,0.7078922606445542,0.6109730113636364,0.09691924928091789,0.0,-2.127659574468077,0.7142857142857143,0.7872340425531915,28,47
CHEMBL234_Ki,71339737,100,0.7061083666588254,0.6159446022727273,0.09016376438609808,3.57142857142857,-2.127659574468077,0.75,0.7872340425531915,28,47
CHEMBL234_Ki,71339737,200,0.7084215478710891,0.612799310064935,0.09562223780615409,0.0,-2.127659574468077,0.7142857142857143,0.7872340425531915,28,47
CHEMBL234_Ki,99182118,2,0.6267786536378976,0.41074964639321077,0.21602900724468688,-7.9999999999999964,-4.8780487804877986,0.76,0.8048780487804879,25,41
CHEMBL234_Ki,99182118,5,0.7226559548694185,0.48695898161244694,0.23569697325697153,-7.9999999999999964,-7.317073170731703,0.76,0.7804878048780488,25,41
CHEMBL234_Ki,99182118,10,0.7440627597149118,0.5289391796322489,0.21512358008266286,-15.999999999999993,-12.195121951219512,0.68,0.7317073170731707,25,41
CHEMBL234_Ki,99182118,25,0.8093157377792329,0.5422630834512022,0.2670526543280307,-12.0,-7.317073170731703,0.72,0.7804878048780488,25,41
CHEMBL234_Ki,99182118,50,0.7990278792152518,0.5127864214992928,0.286241457715959,-24.0,-14.634146341463417,0.6,0.7073170731707317,25,41
CHEMBL234_Ki,99182118,100,0.8062558239101418,0.5263083451202263,0.27994747878991555,-19.999999999999996,-14.634146341463417,0.64,0.7073170731707317,25,41
CHEMBL234_Ki,99182118,200,0.8170851487143325,0.5275530410183875,0.28953210769594495,-19.999999999999996,-14.634146341463417,0.64,0.7073170731707317,25,41
CHEMBL234_Ki,89709943,2,0.5709044421809716,0.5082391713747646,0.06266527080620699,0.0,2.127659574468088,0.75,0.7872340425531915,24,47
CHEMBL234_Ki,89709943,5,0.6857421996798803,0.6606049905838042,0.025137209096076085,4.1666666666666625,2.127659574468088,0.7916666666666666,0.7872340425531915,24,47
CHEMBL234_Ki,89709943,10,0.722535181990147,0.6058145009416196,0.1167206810485274,4.1666666666666625,2.127659574468088,0.7916666666666666,0.7872340425531915,24,47
CHEMBL234_Ki,89709943,25,0.732970253809217,0.576918549905838,0.15605170390337897,-8.333333333333337,-2.127659574468088,0.6666666666666666,0.7446808510638298,24,47
CHEMBL234_Ki,89709943,50,0.747583511755046,0.6048140301318268,0.14276948162321923,-4.1666666666666625,-2.127659574468088,0.7083333333333334,0.7446808510638298,24,47
CHEMBL234_Ki,89709943,100,0.7514083189556613,0.6019891713747646,0.1494191475808967,0.0,-2.127659574468088,0.75,0.7446808510638298,24,47
CHEMBL234_Ki,89709943,200,0.7607416800049889,0.6065795668549906,0.15416211314999828,0.0,-2.127659574468088,0.75,0.7446808510638298,24,47
CHEMBL234_Ki,86921808,2,0.6295463934561679,0.5406789250353606,0.08886746842080728,3.9999999999999925,0.0,0.72,0.7818181818181819,25,55
CHEMBL234_Ki,86921808,5,0.6345121044369164,0.5377934936350778,0.09671861080183863,-8.000000000000007,-5.454545454545457,0.6,0.7272727272727273,25,55
CHEMBL234_Ki,86921808,10,0.6737503098405354,0.5522772277227723,0.12147308211776309,-4.0000000000000036,-7.272727272727275,0.64,0.7090909090909091,25,55
CHEMBL234_Ki,86921808,25,0.7084359249772784,0.6213578500707213,0.08707807490655706,0.0,-5.454545454545457,0.68,0.7272727272727273,25,55
CHEMBL234_Ki,86921808,50,0.7069817400644468,0.5927298444130127,0.11425189565143412,0.0,-3.6363636363636376,0.68,0.7454545454545455,25,55
CHEMBL234_Ki,86921808,100,0.7143848632570438,0.6037623762376237,0.11062248701942001,-8.000000000000007,-9.090909090909093,0.6,0.6909090909090909,25,55
CHEMBL234_Ki,86921808,200,0.7279352226720648,0.612022630834512,0.11591259183755276,-4.0000000000000036,-7.272727272727275,0.64,0.7090909090909091,25,55
CHEMBL234_Ki,89165191,2,0.6264200728054531,0.520173364854216,0.10624670795123714,3.703703703703698,0.0,0.8888888888888888,0.8936170212765957,27,47
CHEMBL234_Ki,89165191,5,0.647589846326745,0.503598634095088,0.143991212231657,-11.111111111111116,-12.765957446808507,0.7407407407407407,0.7659574468085106,27,47
CHEMBL234_Ki,89165191,10,0.7040751508636486,0.5936170212765958,0.11045812958705281,-7.4074074074074066,-12.765957446808507,0.7777777777777778,0.7659574468085106,27,47
CHEMBL234_Ki,89165191,25,0.6940216461850431,0.546782243236144,0.14723940294889915,-11.111111111111116,-10.638297872340418,0.7407407407407407,0.7872340425531915,27,47
CHEMBL234_Ki,89165191,50,0.7159610075492903,0.6037299711058576,0.11223103644343269,-14.814814814814813,-14.893617021276595,0.7037037037037037,0.7446808510638298,27,47
CHEMBL234_Ki,89165191,100,0.705357797268574,0.5773574993433149,0.12800029792525902,-11.111111111111116,-12.765957446808507,0.7407407407407407,0.7659574468085106,27,47
CHEMBL234_Ki,89165191,200,0.7092668148835846,0.5822957709482532,0.12697104393533132,-11.111111111111116,-12.765957446808507,0.7407407407407407,0.7659574468085106,27,47
CHEMBL235_EC50,71339737,2,0.5712247585601404,0.3398502091236261,0.2313745494365143,0.0,-4.8780487804877986,0.391304347826087,0.5609756097560976,23,41
CHEMBL235_EC50,71339737,5,0.6579236172080772,0.4729111954090069,0.18501242179907035,8.695652173913043,2.4390243902439046,0.4782608695652174,0.6341463414634146,23,41
CHEMBL235_EC50,71339737,10,0.6222197834357623,0.4949907596537302,0.12722902378203216,8.695652173913043,0.0,0.4782608695652174,0.6097560975609756,23,41
CHEMBL235_EC50,71339737,25,0.6619841966637401,0.4835132769185877,0.1784709197451524,8.695652173913043,2.4390243902439046,0.4782608695652174,0.6341463414634146,23,41
CHEMBL235_EC50,71339737,50,0.6699956101843723,0.5024803034724249,0.16751530671194736,8.695652173913043,4.878048780487809,0.4782608695652174,0.6585365853658537,23,41
CHEMBL235_EC50,71339737,100,0.6634108867427568,0.4633790487306682,0.20003183801208863,8.695652173913043,2.4390243902439046,0.4782608695652174,0.6341463414634146,23,41
CHEMBL235_EC50,71339737,200,0.6669593210418496,0.45880750899717926,0.20815181204467037,13.043478260869563,4.878048780487809,0.5217391304347826,0.6585365853658537,23,41
CHEMBL235_EC50,99182118,2,0.6030065359477124,0.5925751879699248,0.010431347977787553,-7.14285714285714,-3.125,0.7857142857142857,0.78125,14,32
CHEMBL235_EC50,99182118,5,0.6671633986928105,0.6212406015037594,0.04592279718905112,-7.14285714285714,-3.125,0.7857142857142857,0.78125,14,32
CHEMBL235_EC50,99182118,10,0.7051503267973857,0.5947681704260651,0.11038215637132054,0.0,-3.125,0.8571428571428571,0.78125,14,32
CHEMBL235_EC50,99182118,25,0.7446274509803922,0.6013471177944862,0.14328033318590594,-7.14285714285714,-6.25,0.7857142857142857,0.75,14,32
CHEMBL235_EC50,99182118,50,0.7298300653594771,0.6094924812030075,0.12033758415646967,-7.14285714285714,-6.25,0.7857142857142857,0.75,14,32
CHEMBL235_EC50,99182118,100,0.7207843137254902,0.6016604010025063,0.11912391272298395,-7.14285714285714,-3.125,0.7857142857142857,0.78125,14,32
CHEMBL235_EC50,99182118,200,0.7412287581699346,0.5968045112781954,0.14442424689173916,-7.14285714285714,-3.125,0.7857142857142857,0.78125,14,32
CHEMBL235_EC50,89709943,2,0.6033431267806267,0.5724581223217764,0.03088500445885034,0.0,0.0,0.5882352941176471,0.7142857142857143,17,35
CHEMBL235_EC50,89709943,5,0.6655537749287749,0.47422412673678743,0.19132964819198744,0.0,0.0,0.5882352941176471,0.7142857142857143,17,35
CHEMBL235_EC50,89709943,10,0.6754139957264957,0.5337618491105052,0.14165214661599057,-5.882352941176472,-2.857142857142858,0.5294117647058824,0.6857142857142857,17,35
CHEMBL235_EC50,89709943,25,0.6789084757834758,0.49201402415270745,0.18689445163076834,-5.882352941176472,0.0,0.5294117647058824,0.7142857142857143,17,35
CHEMBL235_EC50,89709943,50,0.6923967236467237,0.481495909622127,0.21090081402459665,-11.764705882352944,-5.714285714285716,0.47058823529411764,0.6571428571428571,17,35
CHEMBL235_EC50,89709943,100,0.6923076923076923,0.5003246331645241,0.19198305914316816,-5.882352941176472,-5.714285714285716,0.5294117647058824,0.6571428571428571,17,35
CHEMBL235_EC50,89709943,200,0.7012553418803419,0.5169458511881574,0.1843094906921845,-5.882352941176472,-2.857142857142858,0.5294117647058824,0.6857142857142857,17,35
CHEMBL235_EC50,86921808,2,0.6544827586206896,0.4658923303834808,0.18859042823720878,0.0,6.451612903225801,0.6111111111111112,0.7741935483870968,18,31
CHEMBL235_EC50,86921808,5,0.607487684729064,0.606440511307768,0.0010471734212960104,0.0,3.2258064516129004,0.6111111111111112,0.7419354838709677,18,31
CHEMBL235_EC50,86921808,10,0.6501806239737274,0.6742256637168141,-0.024045039743086694,0.0,3.2258064516129004,0.6111111111111112,0.7419354838709677,18,31
CHEMBL235_EC50,86921808,25,0.6720525451559934,0.5862831858407079,0.08576935931528551,-11.111111111111116,-3.2258064516129115,0.5,0.6774193548387096,18,31
CHEMBL235_EC50,86921808,50,0.7083743842364532,0.5801376597836775,0.12823672445277567,0.0,3.2258064516129004,0.6111111111111112,0.7419354838709677,18,31
CHEMBL235_EC50,86921808,100,0.7098850574712644,0.6262905604719764,0.083594496999288,-5.555555555555558,0.0,0.5555555555555556,0.7096774193548387,18,31
CHEMBL235_EC50,86921808,200,0.714679802955665,0.6281342182890856,0.08654558466657947,-5.555555555555558,0.0,0.5555555555555556,0.7096774193548387,18,31
CHEMBL235_EC50,89165191,2,0.496272808188696,0.3856115731115731,0.11066123507712289,0.0,2.2222222222222254,0.6153846153846154,0.7111111111111111,26,45
CHEMBL235_EC50,89165191,5,0.6437194036493102,0.5819040194040194,0.06181538424529087,11.538461538461531,8.888888888888891,0.7307692307692307,0.7777777777777778,26,45
CHEMBL235_EC50,89165191,10,0.7178460169114375,0.5993589743589743,0.11848704255246312,0.0,0.0,0.6153846153846154,0.6888888888888889,26,45
CHEMBL235_EC50,89165191,25,0.7388184245660881,0.5287595287595288,0.21005889580655934,7.692307692307687,4.444444444444439,0.6923076923076923,0.7333333333333333,26,45
CHEMBL235_EC50,89165191,50,0.7716399643969737,0.5502425502425502,0.2213974141544235,0.0,2.2222222222222254,0.6153846153846154,0.7111111111111111,26,45
CHEMBL235_EC50,89165191,100,0.7533934134401424,0.5336971586971587,0.2196962547429837,7.692307692307687,6.666666666666665,0.6923076923076923,0.7555555555555555,26,45
CHEMBL235_EC50,89165191,200,0.7621829105473965,0.5544005544005544,0.20778235614684215,0.0,2.2222222222222254,0.6153846153846154,0.7111111111111111,26,45
CHEMBL236_Ki,71339737,2,0.5904072542157175,0.5441376959781867,0.04626955823753076,0.0,0.0,0.6333333333333333,0.7457627118644068,30,59
CHEMBL236_Ki,71339737,5,0.6948138720967229,0.5402181322426721,0.15459573985405073,0.0,0.0,0.6333333333333333,0.7457627118644068,30,59
CHEMBL236_Ki,71339737,10,0.706586064269806,0.6089638718473074,0.09762219242249859,0.0,-1.6949152542372947,0.6333333333333333,0.7288135593220338,30,59
CHEMBL236_Ki,71339737,25,0.7134743875278396,0.5711656441717792,0.14230874335606047,0.0,-8.47457627118644,0.6333333333333333,0.6610169491525424,30,59
CHEMBL236_Ki,71339737,50,0.7295577473751194,0.6005112474437628,0.12904649993135653,0.0,-1.6949152542372947,0.6333333333333333,0.7288135593220338,30,59
CHEMBL236_Ki,71339737,100,0.739261851734012,0.6163258350374915,0.12293601669652054,3.3333333333333326,0.0,0.6666666666666666,0.7457627118644068,30,59
CHEMBL236_Ki,71339737,200,0.7338530066815144,0.6020790729379687,0.13177393374354573,3.3333333333333326,0.0,0.6666666666666666,0.7457627118644068,30,59
CHEMBL236_Ki,99182118,2,0.7166197843413034,0.5262631578947369,0.19035662644656648,-10.526315789473683,-4.1666666666666625,0.7894736842105263,0.8958333333333334,19,48
CHEMBL236_Ki,99182118,5,0.6311533052039381,0.630421052631579,0.0007322525723590934,10.526315789473683,2.083333333333337,1.0,0.9583333333333334,19,48
CHEMBL236_Ki,99182118,10,0.6617440225035162,0.664,-0.002255977496483874,0.0,0.0,0.8947368421052632,0.9375,19,48
CHEMBL236_Ki,99182118,25,0.7117205813408345,0.6649473684210526,0.04677321291978187,-5.263157894736848,-4.1666666666666625,0.8421052631578947,0.8958333333333334,19,48
CHEMBL236_Ki,99182118,50,0.7065635255508673,0.6921052631578948,0.014458262392972543,5.263157894736836,-2.083333333333337,0.9473684210526315,0.9166666666666666,19,48
CHEMBL236_Ki,99182118,100,0.7278949835911861,0.7,0.02789498359118614,5.263157894736836,-6.25,0.9473684210526315,0.875,19,48
CHEMBL236_Ki,99182118,200,0.7160337552742616,0.7028421052631579,0.013191650011103673,10.526315789473683,-2.083333333333337,1.0,0.9166666666666666,19,48
CHEMBL236_Ki,89709943,2,0.6577581946960962,0.5240007649646203,0.13375742973147586,9.523809523809524,6.521739130434778,0.7619047619047619,0.8478260869565217,21,46
CHEMBL236_Ki,89709943,5,0.6641615878767912,0.4813061770893096,0.18285541078748163,0.0,2.1739130434782594,0.6666666666666666,0.8043478260869565,21,46
CHEMBL236_Ki,89709943,10,0.7149151704826223,0.5938515968636451,0.12106357361897724,4.761904761904767,2.1739130434782594,0.7142857142857143,0.8043478260869565,21,46
CHEMBL236_Ki,89709943,25,0.748229286773184,0.5989194874737044,0.14930979929947963,0.0,-2.1739130434782594,0.6666666666666666,0.7608695652173914,21,46
CHEMBL236_Ki,89709943,50,0.7366578817328282,0.5933734939759037,0.14328438775692454,4.761904761904767,2.1739130434782594,0.7142857142857143,0.8043478260869565,21,46
CHEMBL236_Ki,89709943,100,0.7397051556580464,0.5830464716006885,0.15665868405735794,4.761904761904767,2.1739130434782594,0.7142857142857143,0.8043478260869565,21,46
CHEMBL236_Ki,89709943,200,0.7470350848295174,0.5963377318799006,0.15069735294961684,4.761904761904767,2.1739130434782594,0.7142857142857143,0.8043478260869565,21,46
CHEMBL236_Ki,86921808,2,0.5776929220325446,0.5331955063192386,0.04449741571330601,3.8461538461538547,1.85185185185186,0.7692307692307693,0.8333333333333334,26,54
CHEMBL236_Ki,86921808,5,0.7059498851951682,0.5953736932438758,0.11057619195129242,7.692307692307699,3.703703703703709,0.8076923076923077,0.8518518518518519,26,54
CHEMBL236_Ki,86921808,10,0.6819906159528801,0.5669371196754563,0.11505349627742378,7.692307692307699,0.0,0.8076923076923077,0.8148148148148148,26,54
CHEMBL236_Ki,86921808,25,0.7411899770390337,0.5674832267124357,0.173706750326598,7.692307692307699,5.555555555555558,0.8076923076923077,0.8703703703703703,26,54
CHEMBL236_Ki,86921808,50,0.7343016871318758,0.5755968169761273,0.15870487015574852,7.692307692307699,1.85185185185186,0.8076923076923077,0.8333333333333334,26,54
CHEMBL236_Ki,86921808,100,0.750124787860637,0.5888594164456233,0.16126537141501363,7.692307692307699,3.703703703703709,0.8076923076923077,0.8518518518518519,26,54
CHEMBL236_Ki,86921808,200,0.751821902765299,0.5802777344359494,0.1715441683293496,7.692307692307699,3.703703703703709,0.8076923076923077,0.8518518518518519,26,54
CHEMBL236_Ki,89165191,2,0.6635394456289979,0.5753968253968254,0.08814262023217256,-9.523809523809524,-3.508771929824561,0.7619047619047619,0.8245614035087719,21,57
CHEMBL236_Ki,89165191,5,0.710362473347548,0.5820424555364314,0.12832001781111657,-9.523809523809524,-3.508771929824561,0.7619047619047619,0.8245614035087719,21,57
CHEMBL236_Ki,89165191,10,0.7651385927505331,0.6364027538726333,0.12873583887789974,4.761904761904767,5.263157894736836,0.9047619047619048,0.9122807017543859,21,57
CHEMBL236_Ki,89165191,25,0.7294029850746269,0.601118760757315,0.1282842243173119,-9.523809523809524,-8.771929824561408,0.7619047619047619,0.7719298245614035,21,57
CHEMBL236_Ki,89165191,50,0.7511087420042644,0.6048479632816982,0.14626077872256615,-9.523809523809524,-8.771929824561408,0.7619047619047619,0.7719298245614035,21,57
CHEMBL236_Ki,89165191,100,0.7560980810234541,0.5962421113023523,0.15985596972110183,-4.761904761904756,-7.017543859649122,0.8095238095238095,0.7894736842105263,21,57
CHEMBL236_Ki,89165191,200,0.7694456289978678,0.598154522853318,0.1712911061445498,-9.523809523809524,-5.263157894736848,0.7619047619047619,0.8070175438596491,21,57
CHEMBL237_EC50,71339737,2,0.5228194726166329,0.550976800976801,-0.028157328360168155,0.0,4.761904761904767,0.8888888888888888,0.9047619047619048,9,21
CHEMBL237_EC50,71339737,5,0.5779242731575389,0.6391941391941391,-0.06126986603660023,0.0,4.761904761904767,0.8888888888888888,0.9047619047619048,9,21
CHEMBL237_EC50,71339737,10,0.6519607843137255,0.5476190476190477,0.10434173669467783,0.0,9.523809523809524,0.8888888888888888,0.9523809523809523,9,21
CHEMBL237_EC50,71339737,25,0.6528059499661933,0.4548229548229548,0.19798299514323853,-11.111111111111105,0.0,0.7777777777777778,0.8571428571428571,9,21
CHEMBL237_EC50,71339737,50,0.5709939148073022,0.5482295482295483,0.022764366577753936,-11.111111111111105,4.761904761904767,0.7777777777777778,0.9047619047619048,9,21
CHEMBL237_EC50,71339737,100,0.6406355645706558,0.5494505494505495,0.09118501512010635,0.0,4.761904761904767,0.8888888888888888,0.9047619047619048,9,21
CHEMBL237_EC50,71339737,200,0.6490872210953347,0.5311355311355311,0.11795168995980354,-11.111111111111105,4.761904761904767,0.7777777777777778,0.9047619047619048,9,21
CHEMBL237_EC50,99182118,2,0.48877245508982037,0.5106060606060606,-0.02183360551624025,6.666666666666665,4.0000000000000036,0.9333333333333333,0.92,15,25
CHEMBL237_EC50,99182118,5,0.4555888223552894,0.5058712121212121,-0.0502823897659227,6.666666666666665,4.0000000000000036,0.9333333333333333,0.92,15,25
CHEMBL237_EC50,99182118,10,0.528692614770459,0.4636363636363636,0.06505625113409541,0.0,-4.0000000000000036,0.8666666666666667,0.84,15,25
CHEMBL237_EC50,99182118,25,0.6212574850299402,0.3803030303030303,0.24095445472690985,0.0,0.0,0.8666666666666667,0.88,15,25
CHEMBL237_EC50,99182118,50,0.5930638722554891,0.4602272727272727,0.13283659952821636,-6.666666666666665,-7.9999999999999964,0.8,0.8,15,25
CHEMBL237_EC50,99182118,100,0.5733532934131736,0.4659090909090909,0.10744420250408276,-13.333333333333341,-12.0,0.7333333333333333,0.76,15,25
CHEMBL237_EC50,99182118,200,0.5833333333333334,0.48333333333333334,0.10000000000000003,6.666666666666665,4.0000000000000036,0.9333333333333333,0.92,15,25
CHEMBL237_EC50,89709943,2,0.46005917159763315,0.3969317199654278,0.06312745163220534,7.692307692307699,9.090909090909093,0.6153846153846154,0.7272727272727273,13,22
CHEMBL237_EC50,89709943,5,0.6750941366325982,0.49006050129645634,0.18503363533614187,23.076923076923084,18.181818181818187,0.7692307692307693,0.8181818181818182,13,22
CHEMBL237_EC50,89709943,10,0.7105970952124798,0.3794295592048401,0.3311675360076397,15.384615384615385,13.636363636363635,0.6923076923076923,0.7727272727272727,13,22
CHEMBL237_EC50,89709943,25,0.7213555675094137,0.5012964563526361,0.22005911115677756,23.076923076923084,13.636363636363635,0.7692307692307693,0.7727272727272727,13,22
CHEMBL237_EC50,89709943,50,0.758203335126412,0.5181503889369058,0.24005294618950623,23.076923076923084,18.181818181818187,0.7692307692307693,0.8181818181818182,13,22
CHEMBL237_EC50,89709943,100,0.7514792899408284,0.4783923941227312,0.27308689581809714,15.384615384615385,13.636363636363635,0.6923076923076923,0.7727272727272727,13,22
CHEMBL237_EC50,89709943,200,0.7538999462076386,0.4978392394122731,0.25606070679536547,-7.692307692307687,0.0,0.46153846153846156,0.6363636363636364,13,22
CHEMBL237_EC50,86921808,2,0.7104037267080745,0.40075757575757576,0.30964615095049874,-9.090909090909083,-10.526315789473683,0.8181818181818182,0.8421052631578947,11,19
CHEMBL237_EC50,86921808,5,0.6863354037267081,0.4353535353535353,0.25098186837317277,-9.090909090909083,-5.263157894736836,0.8181818181818182,0.8947368421052632,11,19
CHEMBL237_EC50,86921808,10,0.6591614906832298,0.5398989898989899,0.11926250078423994,-9.090909090909083,-5.263157894736836,0.8181818181818182,0.8947368421052632,11,19
CHEMBL237_EC50,86921808,25,0.6948757763975155,0.48787878787878786,0.20699698851872766,0.0,0.0,0.9090909090909091,0.9473684210526315,11,19
CHEMBL237_EC50,86921808,50,0.6995341614906833,0.4717171717171717,0.22781698977351156,-9.090909090909083,-5.263157894736836,0.8181818181818182,0.8947368421052632,11,19
CHEMBL237_EC50,86921808,100,0.7313664596273292,0.48282828282828283,0.24853817679904633,-9.090909090909083,-5.263157894736836,0.8181818181818182,0.8947368421052632,11,19
CHEMBL237_EC50,86921808,200,0.71972049689441,0.4893939393939394,0.2303265575004706,-18.181818181818176,-10.526315789473683,0.7272727272727273,0.8421052631578947,11,19
CHEMBL237_EC50,89165191,2,0.5684333759046403,0.5104923325262308,0.05794104337840944,0.0,0.0,0.7142857142857143,0.8148148148148148,14,27
CHEMBL237_EC50,89165191,5,0.6185610898254577,0.4604519774011299,0.15810911242432774,0.0,3.703703703703709,0.7142857142857143,0.8518518518518519,14,27
CHEMBL237_EC50,89165191,10,0.6470838654746701,0.45682001614205003,0.19026384933262008,0.0,0.0,0.7142857142857143,0.8148148148148148,14,27
CHEMBL237_EC50,89165191,25,0.6666666666666666,0.5056497175141242,0.1610169491525424,14.28571428571428,11.111111111111116,0.8571428571428571,0.9259259259259259,14,27
CHEMBL237_EC50,89165191,50,0.6813537675606641,0.4887005649717514,0.19265320258891272,7.14285714285714,7.4074074074074066,0.7857142857142857,0.8888888888888888,14,27
CHEMBL237_EC50,89165191,100,0.6638995317156237,0.45036319612590797,0.2135363355897157,14.28571428571428,7.4074074074074066,0.8571428571428571,0.8888888888888888,14,27
CHEMBL237_EC50,89165191,200,0.6905065985525756,0.4749798224374496,0.215526776115126,14.28571428571428,3.703703703703709,0.8571428571428571,0.8518518518518519,14,27
CHEMBL237_Ki,71339737,2,0.5976391173245614,0.5693727582888636,0.028266359035697852,8.695652173913048,1.9607843137254832,0.6086956521739131,0.7254901960784313,23,51
CHEMBL237_Ki,71339737,5,0.6188493695175439,0.5985478085906745,0.02030156092686941,13.043478260869568,0.0,0.6521739130434783,0.7058823529411765,23,51
CHEMBL237_Ki,71339737,10,0.5902720668859649,0.600516140320182,-0.010244073434217071,13.043478260869568,-3.9215686274509887,0.6521739130434783,0.6666666666666666,23,51
CHEMBL237_Ki,71339737,25,0.6658442982456141,0.5845507829586213,0.0812935152869928,13.043478260869568,-1.9607843137254943,0.6521739130434783,0.6862745098039216,23,51
CHEMBL237_Ki,71339737,50,0.6732113486842105,0.5842883387280203,0.08892300995619018,13.043478260869568,0.0,0.6521739130434783,0.7058823529411765,23,51
CHEMBL237_Ki,71339737,100,0.6874486019736842,0.5988539935263757,0.08859460844730849,13.043478260869568,-5.882352941176472,0.6521739130434783,0.6470588235294118,23,51
CHEMBL237_Ki,71339737,200,0.6846731085526315,0.5935176275041554,0.09115548104847615,13.043478260869568,-3.9215686274509887,0.6521739130434783,0.6666666666666666,23,51
CHEMBL237_Ki,99182118,2,0.6050002090388394,0.5114,0.09360020903883948,0.0,0.0,0.75,0.8490566037735849,20,53
CHEMBL237_Ki,99182118,5,0.6587859024206698,0.5835,0.07528590242066979,9.999999999999998,3.7735849056603765,0.85,0.8867924528301887,20,53
CHEMBL237_Ki,99182118,10,0.700510054768176,0.5918,0.10871005476817597,-15.000000000000002,-11.32075471698114,0.6,0.7358490566037735,20,53
CHEMBL237_Ki,99182118,25,0.7021614615995652,0.5214,0.1807614615995652,-19.999999999999996,-11.32075471698114,0.55,0.7358490566037735,20,53
CHEMBL237_Ki,99182118,50,0.7195534930390066,0.5743,0.1452534930390066,-15.000000000000002,-9.433962264150942,0.6,0.7547169811320755,20,53
CHEMBL237_Ki,99182118,100,0.722981730005435,0.5737,0.149281730005435,-15.000000000000002,-7.547169811320753,0.6,0.7735849056603774,20,53
CHEMBL237_Ki,99182118,200,0.731259668046323,0.5613,0.169959668046323,-9.999999999999998,-7.547169811320753,0.65,0.7735849056603774,20,53
CHEMBL237_Ki,89709943,2,0.600291757840992,0.5168888888888888,0.08340286895210314,0.0,0.0,0.68,0.8235294117647058,25,68
CHEMBL237_Ki,89709943,5,0.6556562814768504,0.5312727272727272,0.12438355420412317,7.9999999999999964,2.941176470588236,0.76,0.8529411764705882,25,68
CHEMBL237_Ki,89709943,10,0.6619603348268556,0.5537777777777778,0.10818255704907775,0.0,1.4705882352941235,0.68,0.8382352941176471,25,68
CHEMBL237_Ki,89709943,25,0.6953040880830815,0.5082424242424243,0.18706166384065726,3.9999999999999925,2.941176470588236,0.72,0.8529411764705882,25,68
CHEMBL237_Ki,89709943,50,0.7168559619325484,0.528080808080808,0.18877515385174037,-4.0000000000000036,0.0,0.64,0.8235294117647058,25,68
CHEMBL237_Ki,89709943,100,0.7193220103504567,0.5185454545454545,0.2007765558050022,7.9999999999999964,4.4117647058823595,0.76,0.8676470588235294,25,68
CHEMBL237_Ki,89709943,200,0.7084852905421833,0.5074747474747475,0.20101054306743582,3.9999999999999925,2.941176470588236,0.72,0.8529411764705882,25,68
CHEMBL237_Ki,86921808,2,0.5310590145148969,0.43246403929364985,0.09859497522124705,5.882352941176472,1.8867924528301883,0.8235294117647058,0.8679245283018868,17,53
CHEMBL237_Ki,86921808,5,0.6549608479755539,0.7101508595485908,-0.055190011573036935,5.882352941176472,1.8867924528301883,0.8235294117647058,0.8679245283018868,17,53
CHEMBL237_Ki,86921808,10,0.6557247899159664,0.6887498538182669,-0.03302506390230053,-5.88235294117646,-3.7735849056603765,0.7058823529411765,0.8113207547169812,17,53
CHEMBL237_Ki,86921808,25,0.6863063407181055,0.6395743187931237,0.046732021924981826,5.882352941176472,-3.7735849056603765,0.8235294117647058,0.8113207547169812,17,53
CHEMBL237_Ki,86921808,50,0.7121848739495799,0.65688223599579,0.05530263795378987,5.882352941176472,0.0,0.8235294117647058,0.8490566037735849,17,53
CHEMBL237_Ki,86921808,100,0.702683346065699,0.6623786691615016,0.04030467690419748,5.882352941176472,0.0,0.8235294117647058,0.8490566037735849,17,53
CHEMBL237_Ki,86921808,200,0.7086038961038961,0.6681089931002222,0.040494903003673866,5.882352941176472,0.0,0.8235294117647058,0.8490566037735849,17,53
CHEMBL237_Ki,89165191,2,0.5222091886608016,0.359472049689441,0.16273713897136055,-7.14285714285714,-4.878048780487809,0.6428571428571429,0.7317073170731707,14,41
CHEMBL237_Ki,89165191,5,0.5870381231671554,0.5268915866741953,0.06014653649296009,-7.14285714285714,-4.878048780487809,0.6428571428571429,0.7317073170731707,14,41
CHEMBL237_Ki,89165191,10,0.6747800586510264,0.6261293054771315,0.04865075317389489,0.0,-7.317073170731714,0.7142857142857143,0.7073170731707317,14,41
CHEMBL237_Ki,89165191,25,0.6872727272727273,0.5320440429136082,0.15522868435911907,-7.14285714285714,-4.878048780487809,0.6428571428571429,0.7317073170731707,14,41
