dataset,split,seed,signal,auc_fail,auc_cliffB,auc_cliffA,misalignB,misalignA
CHEMBL237_EC50,random,98978916,d_nb,0.41162464985994396,0.28692493946731235,0.30709512578616355,0.12469971039263161,0.10452952407378041
CHEMBL237_EC50,random,98978916,d_nn_sim,0.5458874458874459,0.1270764119601329,0.20241477272727273,0.418811033927313,0.34347267316017316
CHEMBL237_EC50,random,91819329,rf_std,0.6232044198895028,0.5260714285714285,0.5059599829714773,0.09713299131807429,0.11724443691802555
CHEMBL237_EC50,random,91819329,d_wstd,0.560077519379845,0.568939393939394,0.6154718693284936,-0.00886187455954901,-0.05539434994864867
CHEMBL237_EC50,random,91819329,d_nb,0.5853591160220994,0.3576785714285714,0.31949765857811835,0.22768054459352804,0.2658614574439811
CHEMBL237_EC50,random,91819329,d_nn_sim,0.6618217054263565,0.14375,0.20349364791288566,0.5180717054263566,0.4583280575134709
CHEMBL237_Ki,random,6021738,rf_std,0.7113490171382304,0.621380038261099,0.5024499725877193,0.0899689788771314,0.20889904455051111
CHEMBL237_Ki,random,6021738,d_wstd,0.5144595448798989,0.6552985438584268,0.6908611918604651,-0.14083899897852792,-0.17640164698056626
CHEMBL237_Ki,random,6021738,d_nb,0.5669110701272997,0.3221188732766014,0.2748766447368421,0.2447921968506983,0.2920344253904576
CHEMBL237_Ki,random,6021738,d_nn_sim,0.55876000842815,0.14582317285584895,0.13670058139534882,0.41293683557230104,0.4220594270328012
CHEMBL237_Ki,random,98978916,rf_std,0.6730135826092412,0.41434343434343435,0.37949981818916406,0.2586701482658068,0.2935137644200771
CHEMBL237_Ki,random,98978916,d_wstd,0.5197114745379604,0.5734583333333333,0.5859492402738353,-0.05374685879537289,-0.06623776573587492
CHEMBL237_Ki,random,98978916,d_nb,0.573073182973117,0.348969696969697,0.3406933053209971,0.22410348600342006,0.23237987765211993
CHEMBL237_Ki,random,98978916,d_nn_sim,0.5629570535833001,0.11166666666666666,0.19919853063950577,0.45129038691663337,0.3637585229437943
CHEMBL237_Ki,random,91819329,rf_std,0.7141504649196957,0.4625324812135684,0.49437479319092614,0.2516179837061273,0.21977567172876955
CHEMBL237_Ki,random,91819329,d_wstd,0.6451885675629968,0.6700677738884337,0.714742571110758,-0.024879206325436942,-0.0695540035477612
CHEMBL237_Ki,random,91819329,d_nb,0.5758072696534235,0.2840438233021982,0.2685576675613074,0.29176344635122536,0.30724960209211616
