dataset,split,seed,method,n_test,n_cliffB,n_cliffA,cov_all,cov_cliffB,cov_noncliffB,gapB_pp,cov_cliffA,cov_noncliffA,gapA_pp,width_all,width_cliffA,width_noncliffA
CHEMBL234_Ki,random,98978916,global,732,31,52,0.8702185792349727,0.7096774193548387,0.8773181169757489,16.764069762091015,0.7884615384615384,0.8764705882352941,8.800904977375568,2.135769054346515,2.135769054346514,2.1357690543465147
CHEMBL234_Ki,random,98978916,mondrian_wstd,732,31,52,0.8797814207650273,0.6451612903225806,0.8901569186875892,24.499562836500854,0.7692307692307693,0.888235294117647,11.900452488687774,2.124851939073482,2.1269038581324464,2.1246950276160317
CHEMBL234_Ki,random,98978916,mondrian_nb,732,31,52,0.8866120218579235,0.6451612903225806,0.8972895863052782,25.21282959826976,0.7115384615384616,0.9,18.846153846153847,2.1942402503579523,1.9017198850318846,2.2166094547652397
CHEMBL234_Ki,random,98978916,mondrian_rfstd,732,31,52,0.8756830601092896,0.6451612903225806,0.8858773181169758,24.071602779439516,0.6923076923076923,0.8897058823529411,19.739819004524882,2.187957343969571,2.1020594599081037,2.1945260056919187
CHEMBL234_Ki,random,91819329,global,732,29,47,0.9016393442622951,0.6551724137931034,0.9118065433854907,25.66341295923873,0.7659574468085106,0.910948905109489,14.499145830097838,2.234620612906115,2.2346206129061144,2.2346206129061144
CHEMBL234_Ki,random,91819329,mondrian_wstd,732,29,47,0.889344262295082,0.6551724137931034,0.89900426742532,24.38318536322166,0.7659574468085106,0.8978102189781022,13.185277216959157,2.1698339012379515,2.2021582334735905,2.167616027347331
CHEMBL234_Ki,random,91819329,mondrian_nb,732,29,47,0.8907103825136612,0.5172413793103449,0.9061166429587483,38.88752636484034,0.6170212765957447,0.9094890510948905,29.246777449914585,2.1846412385331275,1.834368562614506,2.208674546223894
CHEMBL234_Ki,random,91819329,mondrian_rfstd,732,29,47,0.9016393442622951,0.5517241379310345,0.9160739687055477,36.43498307745132,0.6382978723404256,0.9197080291970803,28.141015685665472,2.1237493248509347,2.1829332937805215,2.119688526982773
CHEMBL235_EC50,random,6021738,global,470,18,32,0.9404255319148936,0.7777777777777778,0.9469026548672567,16.912487708947886,0.78125,0.952054794520548,17.080479452054796,2.3910094296042352,2.3910094296042352,2.3910094296042357
CHEMBL235_EC50,random,6021738,mondrian_wstd,470,18,32,0.9319148936170213,0.7777777777777778,0.9380530973451328,16.027531956735498,0.78125,0.9429223744292238,16.167237442922378,2.3859945721407847,2.490377996393864,2.3783683858939835
CHEMBL235_EC50,random,6021738,mondrian_nb,470,18,32,0.9212765957446809,0.6666666666666666,0.9314159292035398,26.474926253687315,0.71875,0.9360730593607306,21.73230593607306,2.4086973525672977,2.4562879402314546,2.405220414655761
CHEMBL235_EC50,random,6021738,mondrian_rfstd,470,18,32,0.9340425531914893,0.6111111111111112,0.9469026548672567,33.57915437561455,0.6875,0.952054794520548,26.455479452054796,2.3547901919400083,2.478496330140448,2.345752300564634
CHEMBL235_EC50,random,98978916,global,470,18,37,0.9106382978723404,0.6111111111111112,0.922566371681416,31.14552605703048,0.7027027027027027,0.9284064665127021,22.570376380999935,2.2551600512592755,2.255160051259277,2.2551600512592755
CHEMBL235_EC50,random,98978916,mondrian_wstd,470,18,37,0.9,0.6111111111111112,0.911504424778761,30.039331366764987,0.7567567567567568,0.9122401847575058,15.548342800074899,2.1919895630501456,2.4472368146599943,2.170178596977249
CHEMBL235_EC50,random,98978916,mondrian_nb,470,18,37,0.9,0.5,0.915929203539823,41.5929203539823,0.6486486486486487,0.9214780600461894,27.28294113975407,2.2437975314562384,2.2070799938473127,2.2469350577646225
CHEMBL235_EC50,random,98978916,mondrian_rfstd,470,18,37,0.8893617021276595,0.5555555555555556,0.9026548672566371,34.709931170108156,0.7297297297297297,0.9030023094688222,17.327257973909248,2.1406131416183425,2.241360200519858,2.132004270534379
CHEMBL235_EC50,random,91819329,global,470,17,33,0.8893617021276595,0.5882352941176471,0.9006622516556292,31.24269575379821,0.7575757575757576,0.8993135011441648,14.173774356840719,2.3592026832834834,2.359202683283483,2.3592026832834834
CHEMBL235_EC50,random,91819329,mondrian_wstd,470,17,33,0.9106382978723404,0.5882352941176471,0.9227373068432672,33.450201272562005,0.7575757575757576,0.9221967963386728,16.462103876291522,2.320216449884524,2.6351249486130977,2.296436174236829
CHEMBL235_EC50,random,91819329,mondrian_nb,470,17,33,0.8914893617021277,0.7058823529411765,0.8984547461368654,19.257239319568885,0.8181818181818182,0.897025171624714,7.884335344289573,2.288781640263188,2.325754914683733,2.2859896080987077
CHEMBL235_EC50,random,91819329,mondrian_rfstd,470,17,33,0.8978723404255319,0.5294117647058824,0.9116997792494481,38.22880145435658,0.696969696969697,0.9130434782608695,21.60737812911725,2.2688649279492563,2.4927998576634267,2.251954509915921
CHEMBL236_Ki,random,6021738,global,519,21,50,0.8901734104046243,0.8095238095238095,0.893574297188755,8.405048766494549,0.86,0.8933901918976546,3.3390191897654575,2.367414182487621,2.3674141824876216,2.3674141824876216
CHEMBL236_Ki,random,6021738,mondrian_wstd,519,21,50,0.9171483622350675,0.8571428571428571,0.9196787148594378,6.253585771658066,0.88,0.9211087420042644,4.11087420042644,2.5630920046491856,2.652779864059241,2.5535303991683693
CHEMBL236_Ki,random,6021738,mondrian_nb,519,21,50,0.8978805394990366,0.7619047619047619,0.9036144578313253,14.170969592656347,0.82,0.906183368869936,8.618336886993605,2.4144664724807625,2.2980875779433587,2.426873604094558
CHEMBL236_Ki,random,6021738,mondrian_rfstd,519,21,50,0.9171483622350675,0.6666666666666666,0.927710843373494,26.104417670682732,0.78,0.9317697228144989,15.176972281449885,2.5107400049107595,2.662107655842478,2.494602728692026
CHEMBL236_Ki,random,98978916,global,519,19,46,0.9171483622350675,0.7368421052631579,0.924,18.715789473684218,0.8260869565217391,0.9260042283298098,9.991727180807064,2.446056894180776,2.4460568941807757,2.4460568941807765
CHEMBL236_Ki,random,98978916,mondrian_wstd,519,19,46,0.930635838150289,0.7368421052631579,0.938,20.11578947368421,0.8260869565217391,0.9408033826638478,11.471642614210865,2.5487312992563957,2.678089103490354,2.5361510476818454
CHEMBL236_Ki,random,98978916,mondrian_nb,519,19,46,0.9190751445086706,0.7368421052631579,0.926,18.91578947368422,0.8260869565217391,0.9281183932346723,10.203143671293313,2.4921400672807916,2.4787973263201084,2.4934376699957843
CHEMBL236_Ki,random,98978916,mondrian_rfstd,519,19,46,0.9383429672447013,0.5789473684210527,0.952,37.30526315789473,0.782608695652174,0.9534883720930233,17.087967644084934,2.4070882081507423,2.4480476425465802,2.403104838209498
