seed,method,group_def,side,n,k,coverage,ci_lo,ci_hi,mean_width,worst_d_wstd_cov,worst_d_wstd_spread,worst_rf_std_cov,worst_rf_std_spread,dataset
71339737,global,cliffB_oracle,all,629,525,0.834658187599364,0.8036123671202956,0.8616411401080982,1.9238899031743146,,,,,CHEMBL233_Ki
71339737,global,cliffB_oracle,cliff,30,16,0.5333333333333333,0.36142299619873297,0.6976761109230025,1.9238899031743144,,,,,CHEMBL233_Ki
71339737,global,cliffB_oracle,noncliff,599,509,0.8497495826377296,0.8189106457387595,0.8761311332717069,1.9238899031743146,,,,,CHEMBL233_Ki
71339737,global,cliffA,all,629,525,0.834658187599364,0.8036123671202956,0.8616411401080982,1.9238899031743146,,,,,CHEMBL233_Ki
71339737,global,cliffA,cliff,55,36,0.6545454545454545,0.5225390350756162,0.7663729045791027,1.9238899031743146,,,,,CHEMBL233_Ki
71339737,global,cliffA,noncliff,574,489,0.8519163763066202,0.8205226974584371,0.8786310130152214,1.9238899031743146,,,,,CHEMBL233_Ki
71339737,global,__bins__,__summary__,-1,-1,,,,1.9238899031743146,0.7635135135135135,0.14481981981981984,0.6904761904761905,0.24603174603174605,CHEMBL233_Ki
71339737,mondrian_pair,cliffB_oracle,all,629,529,0.8410174880763116,0.8103833054642974,0.8675115985760377,1.9550987222812937,,,,,CHEMBL233_Ki
71339737,mondrian_pair,cliffB_oracle,cliff,30,14,0.4666666666666667,0.30232388907699753,0.638577003801267,1.8031252352210647,,,,,CHEMBL233_Ki
71339737,mondrian_pair,cliffB_oracle,noncliff,599,515,0.8597662771285476,0.8296610421296801,0.8852864680218976,1.962710082234227,,,,,CHEMBL233_Ki
71339737,mondrian_pair,cliffA,all,629,529,0.8410174880763116,0.8103833054642974,0.8675115985760377,1.9550987222812937,,,,,CHEMBL233_Ki
71339737,mondrian_pair,cliffA,cliff,55,34,0.6181818181818182,0.4860922023248993,0.7348404574110621,1.7903550363885377,,,,,CHEMBL233_Ki
71339737,mondrian_pair,cliffA,noncliff,574,495,0.8623693379790941,0.8317674577392274,0.8881531946296882,1.9708842670968019,,,,,CHEMBL233_Ki
71339737,mondrian_pair,__bins__,__summary__,-1,-1,,,,1.9550987222812937,0.777027027027027,0.15630630630630638,0.7222222222222222,0.19841269841269837,CHEMBL233_Ki
71339737,mondrian_wstd,cliffB_oracle,all,629,528,0.8394276629570747,0.8086891105357936,0.8660454443015559,1.9493613312427949,,,,,CHEMBL233_Ki
71339737,mondrian_wstd,cliffB_oracle,cliff,30,19,0.6333333333333333,0.4551356365479487,0.7812607919389929,2.2332966331523383,,,,,CHEMBL233_Ki
71339737,mondrian_wstd,cliffB_oracle,noncliff,599,509,0.8497495826377296,0.8189106457387595,0.8761311332717069,1.9351408653708644,,,,,CHEMBL233_Ki
71339737,mondrian_wstd,cliffA,all,629,528,0.8394276629570747,0.8086891105357936,0.8660454443015559,1.9493613312427949,,,,,CHEMBL233_Ki
71339737,mondrian_wstd,cliffA,cliff,55,41,0.7454545454545455,0.6169812871823414,0.841878852269271,2.2080312417851746,,,,,CHEMBL233_Ki
71339737,mondrian_wstd,cliffA,noncliff,574,487,0.8484320557491289,0.8167855293012176,0.8754458672073551,1.9245758868528458,,,,,CHEMBL233_Ki
71339737,mondrian_wstd,__bins__,__summary__,-1,-1,,,,1.9493613312427949,0.8016528925619835,0.09699575608666522,0.7301587301587301,0.19047619047619047,CHEMBL233_Ki
71339737,mondrian_std,cliffB_oracle,all,629,526,0.8362480127186009,0.8053036527380121,0.863110203693367,1.9473285649166674,,,,,CHEMBL233_Ki
