method,delta_mean,wilcoxon_p,n_ds_delta_pos,n_ds,meta_delta,meta_p,meta_I2,worst_group_delta,width_delta
mondrian_wstd,0.06719521124061888,0.0011393204493398397,8,9,0.051288896873096804,0.004969906464199618,31.569445564669156,0.043468951544105135,0.010388174606991457
mondrian_std,0.06495670900211664,0.0022291020726651328,7,9,0.05052739749346985,0.001946103718027848,0.0,0.04417737379984914,0.014512174643163069
mondrian_rfstd,0.06195446528779862,0.0030913229218911577,7,9,0.04714612461355502,0.017536547309245625,38.81062090521295,0.041091535689066185,-0.0748187688810443
mondrian_iqr,0.03101869349547368,0.11430397811222628,5,9,0.0275296529733776,0.18501967355170346,50.90593302036942,0.040255928504640257,0.012331274529384255
mondrian_pair,0.025915525058971906,0.026664658971792335,6,9,0.02628461676653408,0.06500187296575198,67.13097291670817,0.005387574252529203,0.016562002036597266
mondrian_nnsim,-0.005210157919136248,0.6141107200597404,2,9,-0.02109341523187603,0.30452144696195105,51.1013701549063,0.008468640838716731,0.057845806165691585
mondrian_pairgap,-0.013595536634752324,0.1805349086806487,4,9,-0.011954660510191398,0.5481055162509763,74.69503102572186,0.009487966198562965,0.049277079315911285
mondrian_nb,-0.04496207133462035,0.008380088519850067,2,9,-0.031813790426334275,0.01304480999616885,26.917329347632023,0.008060646195867098,0.0543560986429365
