seed,detector,auc,n_bad,n_test,dataset
71339737,naive_proxy,0.45897435897435895,78,732,CHEMBL234_Ki
71339737,oracle,0.9222222222222223,78,732,CHEMBL234_Ki
71339737,rf_std,0.7084215478710891,78,732,CHEMBL234_Ki
99182118,d_nb,0.6914901654620093,59,732,CHEMBL234_Ki
99182118,d_wstd,0.554093070652174,59,732,CHEMBL234_Ki
99182118,d_std,0.5468240489130435,59,732,CHEMBL234_Ki
99182118,d_range,0.48982676630434785,59,732,CHEMBL234_Ki
99182118,d_iqr,0.593935349940688,59,732,CHEMBL234_Ki
99182118,d_pair_gap,0.4260961543304707,59,732,CHEMBL234_Ki
99182118,d_nn_sim,0.6342900815217392,59,732,CHEMBL234_Ki
99182118,naive_proxy,0.7717391304347826,59,732,CHEMBL234_Ki
99182118,oracle,0.8671497584541062,59,732,CHEMBL234_Ki
99182118,rf_std,0.8170851487143325,59,732,CHEMBL234_Ki
89709943,d_nb,0.7035566549566591,73,732,CHEMBL234_Ki
89709943,d_wstd,0.5057058791178574,73,732,CHEMBL234_Ki
89709943,d_std,0.5028048176868504,73,732,CHEMBL234_Ki
89709943,d_range,0.4724742891712039,73,732,CHEMBL234_Ki
89709943,d_iqr,0.5380457272915373,73,732,CHEMBL234_Ki
89709943,d_pair_gap,0.3421227679963415,73,732,CHEMBL234_Ki
89709943,d_nn_sim,0.6573997690150141,73,732,CHEMBL234_Ki
89709943,naive_proxy,0.7008196721311475,73,732,CHEMBL234_Ki
89709943,oracle,0.8847336065573771,73,732,CHEMBL234_Ki
89709943,rf_std,0.7607416800049889,73,732,CHEMBL234_Ki
86921808,d_nb,0.7009088655705197,95,732,CHEMBL234_Ki
86921808,d_wstd,0.5275765478605235,95,732,CHEMBL234_Ki
86921808,d_std,0.5270935960591133,95,732,CHEMBL234_Ki
86921808,d_range,0.45403264754177536,95,732,CHEMBL234_Ki
86921808,d_iqr,0.5833868550631557,95,732,CHEMBL234_Ki
86921808,d_pair_gap,0.35725853094274146,95,732,CHEMBL234_Ki
86921808,d_nn_sim,0.6587365980875108,95,732,CHEMBL234_Ki
86921808,naive_proxy,0.5840579710144927,95,732,CHEMBL234_Ki
86921808,oracle,0.8891304347826087,95,732,CHEMBL234_Ki
86921808,rf_std,0.7279352226720648,95,732,CHEMBL234_Ki
89165191,d_nb,0.6698590310522586,61,732,CHEMBL234_Ki
89165191,d_wstd,0.612031101614435,61,732,CHEMBL234_Ki
89165191,d_std,0.6057247150997151,61,732,CHEMBL234_Ki
89165191,d_range,0.5380163817663818,61,732,CHEMBL234_Ki
89165191,d_iqr,0.6700925925925926,61,732,CHEMBL234_Ki
89165191,d_pair_gap,0.3882753902909775,61,732,CHEMBL234_Ki
89165191,d_nn_sim,0.6376276115859449,61,732,CHEMBL234_Ki
89165191,naive_proxy,0.38387096774193546,61,732,CHEMBL234_Ki
89165191,oracle,0.917741935483871,61,732,CHEMBL234_Ki
89165191,rf_std,0.7092668148835846,61,732,CHEMBL234_Ki
34332121,d_nb,0.6747335371395522,95,732,CHEMBL234_Ki
34332121,d_wstd,0.5055296508847441,95,732,CHEMBL234_Ki
34332121,d_std,0.50074725011956,95,732,CHEMBL234_Ki
34332121,d_range,0.4491471385302088,95,732,CHEMBL234_Ki
34332121,d_iqr,0.5368623871818274,95,732,CHEMBL234_Ki
34332121,d_pair_gap,0.39511691316202596,95,732,CHEMBL234_Ki
34332121,d_nn_sim,0.6620237525904671,95,732,CHEMBL234_Ki
34332121,naive_proxy,0.6409417920209287,95,732,CHEMBL234_Ki
34332121,oracle,0.8888162197514715,95,732,CHEMBL234_Ki
34332121,rf_std,0.7389903329752954,95,732,CHEMBL234_Ki
57652534,d_nb,0.7039163878886024,71,732,CHEMBL234_Ki
57652534,d_wstd,0.6309106098579783,71,732,CHEMBL234_Ki
57652534,d_std,0.6309523809523809,71,732,CHEMBL234_Ki
57652534,d_range,0.5244221665274297,71,732,CHEMBL234_Ki
57652534,d_iqr,0.6080500894454383,71,732,CHEMBL234_Ki
57652534,d_pair_gap,0.39617736677249576,71,732,CHEMBL234_Ki
57652534,d_nn_sim,0.6458507379560011,71,732,CHEMBL234_Ki
57652534,naive_proxy,0.5335820895522388,71,732,CHEMBL234_Ki
57652534,oracle,0.935820895522388,71,732,CHEMBL234_Ki
57652534,rf_std,0.7602224542413331,71,732,CHEMBL234_Ki
65555877,d_nb,0.6591251885369532,69,732,CHEMBL234_Ki
65555877,d_wstd,0.5691085489313836,69,732,CHEMBL234_Ki
65555877,d_std,0.5634280089988751,69,732,CHEMBL234_Ki
65555877,d_range,0.5034448818897638,69,732,CHEMBL234_Ki
65555877,d_iqr,0.5873441543166313,69,732,CHEMBL234_Ki
65555877,d_pair_gap,0.4462806304238529,69,732,CHEMBL234_Ki
65555877,d_nn_sim,0.6202896512935883,69,732,CHEMBL234_Ki
65555877,naive_proxy,0.7069767441860465,69,732,CHEMBL234_Ki
65555877,oracle,0.9813953488372092,69,732,CHEMBL234_Ki
65555877,rf_std,0.7839093273875882,69,732,CHEMBL234_Ki
80882938,d_nb,0.7136157372754491,64,732,CHEMBL234_Ki
80882938,d_wstd,0.567999387254902,64,732,CHEMBL234_Ki
80882938,d_std,0.564828431372549,64,732,CHEMBL234_Ki
80882938,d_range,0.4938265931372549,64,732,CHEMBL234_Ki
80882938,d_iqr,0.579738394460118,64,732,CHEMBL234_Ki
80882938,d_pair_gap,0.404671126497006,64,732,CHEMBL234_Ki
80882938,d_nn_sim,0.6638174019607843,64,732,CHEMBL234_Ki
80882938,naive_proxy,0.5882936507936508,64,732,CHEMBL234_Ki
80882938,oracle,0.9246031746031746,64,732,CHEMBL234_Ki
80882938,rf_std,0.7640812125748503,64,732,CHEMBL234_Ki
62569839,d_nb,0.7647604661199827,70,732,CHEMBL234_Ki
62569839,d_wstd,0.5308145491803279,70,732,CHEMBL234_Ki
62569839,d_std,0.5308401639344262,70,732,CHEMBL234_Ki
62569839,d_range,0.434375,70,732,CHEMBL234_Ki
62569839,d_iqr,0.6817876517695686,70,732,CHEMBL234_Ki
62569839,d_pair_gap,0.30616098403107467,70,732,CHEMBL234_Ki
62569839,d_nn_sim,0.7228355532786885,70,732,CHEMBL234_Ki
62569839,naive_proxy,0.7494331065759637,70,732,CHEMBL234_Ki
62569839,oracle,0.9478458049886621,70,732,CHEMBL234_Ki
62569839,rf_std,0.8003668536901165,70,732,CHEMBL234_Ki
71339737,d_nb,0.5701415701415702,74,620,CHEMBL244_Ki
71339737,d_wstd,0.5852936654366544,74,620,CHEMBL244_Ki
71339737,d_std,0.5773370233702337,74,620,CHEMBL244_Ki
71339737,d_range,0.5629612546125461,74,620,CHEMBL244_Ki
71339737,d_iqr,0.5640515222482435,74,620,CHEMBL244_Ki
71339737,d_pair_gap,0.4478021978021978,74,620,CHEMBL244_Ki
71339737,d_nn_sim,0.5954028290282903,74,620,CHEMBL244_Ki
71339737,naive_proxy,0.7021396396396397,74,620,CHEMBL244_Ki
71339737,oracle,0.7694256756756757,74,620,CHEMBL244_Ki
71339737,rf_std,0.6957479457479457,74,620,CHEMBL244_Ki
99182118,d_nb,0.5689375506893755,72,620,CHEMBL244_Ki
99182118,d_wstd,0.6412370023166856,72,620,CHEMBL244_Ki
99182118,d_std,0.6326302462151824,72,620,CHEMBL244_Ki
99182118,d_range,0.6018398793168471,72,620,CHEMBL244_Ki
99182118,d_iqr,0.6071673643038495,72,620,CHEMBL244_Ki
99182118,d_pair_gap,0.4835132806163828,72,620,CHEMBL244_Ki
99182118,d_nn_sim,0.6142314530467109,72,620,CHEMBL244_Ki
99182118,naive_proxy,0.6609505144536991,72,620,CHEMBL244_Ki
99182118,oracle,0.8554630083292504,72,620,CHEMBL244_Ki
99182118,rf_std,0.7298763179237632,72,620,CHEMBL244_Ki
89709943,d_nb,0.5557924662402275,84,620,CHEMBL244_Ki
89709943,d_wstd,0.6652269627431744,84,620,CHEMBL244_Ki
89709943,d_std,0.6600105285827091,84,620,CHEMBL244_Ki
89709943,d_range,0.6239381685051806,84,620,CHEMBL244_Ki
89709943,d_iqr,0.6698870911418927,84,620,CHEMBL244_Ki
89709943,d_pair_gap,0.5218661158493249,84,620,CHEMBL244_Ki
89709943,d_nn_sim,0.5823263382067909,84,620,CHEMBL244_Ki
89709943,naive_proxy,0.6298749080206034,84,620,CHEMBL244_Ki
89709943,oracle,0.9126195732155997,84,620,CHEMBL244_Ki
89709943,rf_std,0.7635261194029851,84,620,CHEMBL244_Ki
86921808,d_nb,0.5911504424778761,55,620,CHEMBL244_Ki
86921808,d_wstd,0.6677429119160528,55,620,CHEMBL244_Ki
86921808,d_std,0.6583930313120102,55,620,CHEMBL244_Ki
86921808,d_range,0.6161840379376451,55,620,CHEMBL244_Ki
86921808,d_iqr,0.6522559409120102,55,620,CHEMBL244_Ki
86921808,d_pair_gap,0.5539662107803701,55,620,CHEMBL244_Ki
86921808,d_nn_sim,0.5467998520162782,55,620,CHEMBL244_Ki
86921808,naive_proxy,0.6815068493150684,55,620,CHEMBL244_Ki
86921808,oracle,0.939783105022831,55,620,CHEMBL244_Ki
86921808,rf_std,0.759195494770716,55,620,CHEMBL244_Ki
89165191,d_nb,0.6031516983897937,81,620,CHEMBL244_Ki
89165191,d_wstd,0.5952834388603087,81,620,CHEMBL244_Ki
89165191,d_std,0.5830282944202612,81,620,CHEMBL244_Ki
89165191,d_range,0.5180921052631579,81,620,CHEMBL244_Ki
89165191,d_iqr,0.5596095497869993,81,620,CHEMBL244_Ki
89165191,d_pair_gap,0.4520602853936187,81,620,CHEMBL244_Ki
89165191,d_nn_sim,0.6177656311832213,81,620,CHEMBL244_Ki
89165191,naive_proxy,0.702008032128514,81,620,CHEMBL244_Ki
89165191,oracle,0.8092369477911646,81,620,CHEMBL244_Ki
89165191,rf_std,0.7551249456011361,81,620,CHEMBL244_Ki
34332121,d_nb,0.548750848850924,49,620,CHEMBL244_Ki
34332121,d_wstd,0.6444487577639751,49,620,CHEMBL244_Ki
34332121,d_std,0.6355007763975156,49,620,CHEMBL244_Ki
34332121,d_range,0.5692740683229813,49,620,CHEMBL244_Ki
34332121,d_iqr,0.6758028379387603,49,620,CHEMBL244_Ki
34332121,d_pair_gap,0.5733407198255834,49,620,CHEMBL244_Ki
34332121,d_nn_sim,0.6174689440993789,49,620,CHEMBL244_Ki
34332121,naive_proxy,0.3301282051282051,49,620,CHEMBL244_Ki
34332121,oracle,0.9113247863247863,49,620,CHEMBL244_Ki
34332121,rf_std,0.7710425676400158,49,620,CHEMBL244_Ki
57652534,d_nb,0.625435210925481,67,620,CHEMBL244_Ki
57652534,d_wstd,0.5796448449509674,67,620,CHEMBL244_Ki
57652534,d_std,0.574550166386901,67,620,CHEMBL244_Ki
57652534,d_range,0.5392113555378861,67,620,CHEMBL244_Ki
57652534,d_iqr,0.5288915566226491,67,620,CHEMBL244_Ki
57652534,d_pair_gap,0.486086745297023,67,620,CHEMBL244_Ki
57652534,d_nn_sim,0.6075477810171688,67,620,CHEMBL244_Ki
57652534,naive_proxy,0.7193410616229409,67,620,CHEMBL244_Ki
57652534,oracle,0.8877364246491763,67,620,CHEMBL244_Ki
57652534,rf_std,0.7846211978084262,67,620,CHEMBL244_Ki
65555877,d_nb,0.5868358080746103,58,620,CHEMBL244_Ki
65555877,d_wstd,0.5809140226861745,58,620,CHEMBL244_Ki
65555877,d_std,0.5716915995397008,58,620,CHEMBL244_Ki
65555877,d_range,0.5490547427256288,58,620,CHEMBL244_Ki
65555877,d_iqr,0.64671226831421,58,620,CHEMBL244_Ki
65555877,d_pair_gap,0.5135752853110811,58,620,CHEMBL244_Ki
65555877,d_nn_sim,0.6183297714943284,58,620,CHEMBL244_Ki
65555877,naive_proxy,0.8816091954022989,58,620,CHEMBL244_Ki
65555877,oracle,0.7040229885057471,58,620,CHEMBL244_Ki
65555877,rf_std,0.752638360535035,58,620,CHEMBL244_Ki
80882938,d_nb,0.6149155269509252,55,620,CHEMBL244_Ki
80882938,d_wstd,0.6433588977874304,55,620,CHEMBL244_Ki
80882938,d_std,0.637589928057554,55,620,CHEMBL244_Ki
80882938,d_range,0.5836330935251799,55,620,CHEMBL244_Ki
80882938,d_iqr,0.6064396419995635,55,620,CHEMBL244_Ki
80882938,d_pair_gap,0.4507481898632341,55,620,CHEMBL244_Ki
80882938,d_nn_sim,0.622200352925207,55,620,CHEMBL244_Ki
80882938,naive_proxy,0.5858333333333333,55,620,CHEMBL244_Ki
80882938,oracle,0.865,55,620,CHEMBL244_Ki
80882938,rf_std,0.7397586484312147,55,620,CHEMBL244_Ki
62569839,d_nb,0.5819725855632498,63,620,CHEMBL244_Ki
62569839,d_wstd,0.6839234449760766,63,620,CHEMBL244_Ki
62569839,d_std,0.6733971291866029,63,620,CHEMBL244_Ki
62569839,d_range,0.638133971291866,63,620,CHEMBL244_Ki
62569839,d_iqr,0.6542889700970569,63,620,CHEMBL244_Ki
62569839,d_pair_gap,0.4324755635348095,63,620,CHEMBL244_Ki
62569839,d_nn_sim,0.6133652312599681,63,620,CHEMBL244_Ki
62569839,naive_proxy,0.5641666666666667,63,620,CHEMBL244_Ki
62569839,oracle,0.94375,63,620,CHEMBL244_Ki
62569839,rf_std,0.7874668718474822,63,620,CHEMBL244_Ki
71339737,d_nb,0.6077151904807601,51,664,CHEMBL214_Ki
71339737,d_wstd,0.5648859543817527,51,664,CHEMBL214_Ki
71339737,d_std,0.5618447378951581,51,664,CHEMBL214_Ki
71339737,d_range,0.5310924369747899,51,664,CHEMBL214_Ki
71339737,d_iqr,0.6362725450901804,51,664,CHEMBL214_Ki
71339737,d_pair_gap,0.48736525605348174,51,664,CHEMBL214_Ki
71339737,d_nn_sim,0.6026210484193677,51,664,CHEMBL214_Ki
71339737,naive_proxy,0.6799242424242424,51,664,CHEMBL214_Ki
71339737,oracle,0.8385416666666666,51,664,CHEMBL214_Ki
71339737,rf_std,0.7025717301602533,51,664,CHEMBL214_Ki
99182118,d_nb,0.6283254572503719,78,664,CHEMBL214_Ki
99182118,d_wstd,0.5940803382663847,78,664,CHEMBL214_Ki
99182118,d_std,0.5959099040494389,78,664,CHEMBL214_Ki
99182118,d_range,0.5406841220794709,78,664,CHEMBL214_Ki
99182118,d_iqr,0.5909019883589203,78,664,CHEMBL214_Ki
99182118,d_pair_gap,0.37587512032904524,78,664,CHEMBL214_Ki
99182118,d_nn_sim,0.5840787119856887,78,664,CHEMBL214_Ki
99182118,naive_proxy,0.7125,78,664,CHEMBL214_Ki
99182118,oracle,0.9165178571428572,78,664,CHEMBL214_Ki
99182118,rf_std,0.7060033254572504,78,664,CHEMBL214_Ki
89709943,d_nb,0.6177851580393954,74,664,CHEMBL214_Ki
89709943,d_wstd,0.6041941771992706,74,664,CHEMBL214_Ki
89709943,d_std,0.6030465949820788,74,664,CHEMBL214_Ki
89709943,d_range,0.5599100798591461,74,664,CHEMBL214_Ki
89709943,d_iqr,0.595948392937981,74,664,CHEMBL214_Ki
89709943,d_pair_gap,0.46858680714612916,74,664,CHEMBL214_Ki
89709943,d_nn_sim,0.5667012513362258,74,664,CHEMBL214_Ki
89709943,naive_proxy,0.5404040404040404,74,664,CHEMBL214_Ki
89709943,oracle,0.9482323232323232,74,664,CHEMBL214_Ki
89709943,rf_std,0.7095281722400366,74,664,CHEMBL214_Ki
86921808,d_nb,0.6796118366798996,91,664,CHEMBL214_Ki
86921808,d_wstd,0.5326694194802041,91,664,CHEMBL214_Ki
86921808,d_std,0.5289180363263434,91,664,CHEMBL214_Ki
86921808,d_range,0.4839014384800151,91,664,CHEMBL214_Ki
86921808,d_iqr,0.5785653104925054,91,664,CHEMBL214_Ki
86921808,d_pair_gap,0.4164029687589897,91,664,CHEMBL214_Ki
86921808,d_nn_sim,0.6032574960192157,91,664,CHEMBL214_Ki
86921808,naive_proxy,0.6587591240875912,91,664,CHEMBL214_Ki
86921808,oracle,0.916058394160584,91,664,CHEMBL214_Ki
86921808,rf_std,0.7582992923307059,91,664,CHEMBL214_Ki
89165191,d_nb,0.686008793356131,89,664,CHEMBL214_Ki
89165191,d_wstd,0.524916852203073,89,664,CHEMBL214_Ki
89165191,d_std,0.5213435584508397,89,664,CHEMBL214_Ki
89165191,d_range,0.4810203128006377,89,664,CHEMBL214_Ki
89165191,d_iqr,0.564254425174325,89,664,CHEMBL214_Ki
89165191,d_pair_gap,0.41065950170981924,89,664,CHEMBL214_Ki
89165191,d_nn_sim,0.6219317775762073,89,664,CHEMBL214_Ki
89165191,naive_proxy,0.5499181669394435,89,664,CHEMBL214_Ki
89165191,oracle,0.9290780141843972,89,664,CHEMBL214_Ki
89165191,rf_std,0.7184171958964338,89,664,CHEMBL214_Ki
34332121,d_nb,0.6726369092273068,62,664,CHEMBL214_Ki
34332121,d_wstd,0.5160588445425909,62,664,CHEMBL214_Ki
34332121,d_std,0.5131036274477966,62,664,CHEMBL214_Ki
34332121,d_range,0.46156594031110965,62,664,CHEMBL214_Ki
34332121,d_iqr,0.5756315789473684,62,664,CHEMBL214_Ki
34332121,d_pair_gap,0.452885542814275,62,664,CHEMBL214_Ki
34332121,d_nn_sim,0.5807326340402039,62,664,CHEMBL214_Ki
34332121,naive_proxy,0.5727272727272728,62,664,CHEMBL214_Ki
34332121,oracle,0.9712121212121212,62,664,CHEMBL214_Ki
34332121,rf_std,0.7198853284749759,62,664,CHEMBL214_Ki
57652534,d_nb,0.656725068409851,92,664,CHEMBL214_Ki
57652534,d_wstd,0.4929779411764706,92,664,CHEMBL214_Ki
57652534,d_std,0.4920220588235294,92,664,CHEMBL214_Ki
57652534,d_range,0.4647426470588235,92,664,CHEMBL214_Ki
57652534,d_iqr,0.514469696969697,92,664,CHEMBL214_Ki
57652534,d_pair_gap,0.45413689571298266,92,664,CHEMBL214_Ki
57652534,d_nn_sim,0.623357843137255,92,664,CHEMBL214_Ki
57652534,naive_proxy,0.5686567164179105,92,664,CHEMBL214_Ki
57652534,oracle,0.9522388059701492,92,664,CHEMBL214_Ki
57652534,rf_std,0.6674141076314989,92,664,CHEMBL214_Ki
65555877,d_nb,0.7006898454746137,60,664,CHEMBL214_Ki
65555877,d_wstd,0.5762043512043512,60,664,CHEMBL214_Ki
65555877,d_std,0.5734265734265734,60,664,CHEMBL214_Ki
65555877,d_range,0.5037490287490287,60,664,CHEMBL214_Ki
65555877,d_iqr,0.7275510204081632,60,664,CHEMBL214_Ki
65555877,d_pair_gap,0.4075055187637969,60,664,CHEMBL214_Ki
65555877,d_nn_sim,0.6171911421911422,60,664,CHEMBL214_Ki
65555877,naive_proxy,0.5608048993875766,60,664,CHEMBL214_Ki
65555877,oracle,0.9440069991251093,60,664,CHEMBL214_Ki
65555877,rf_std,0.7657008830022075,60,664,CHEMBL214_Ki
80882938,d_nb,0.6698103097202872,62,664,CHEMBL214_Ki
80882938,d_wstd,0.5578947368421052,62,664,CHEMBL214_Ki
80882938,d_std,0.5503955968352253,62,664,CHEMBL214_Ki
80882938,d_range,0.48835569315445476,62,664,CHEMBL214_Ki
80882938,d_iqr,0.5812095569935292,62,664,CHEMBL214_Ki
80882938,d_pair_gap,0.41710427606901723,62,664,CHEMBL214_Ki
80882938,d_nn_sim,0.6285861713106295,62,664,CHEMBL214_Ki
80882938,naive_proxy,0.834703947368421,62,664,CHEMBL214_Ki
80882938,oracle,0.8881578947368421,62,664,CHEMBL214_Ki
80882938,rf_std,0.7643071482156253,62,664,CHEMBL214_Ki
62569839,d_nb,0.6202511608273533,46,664,CHEMBL214_Ki
62569839,d_wstd,0.5587704252053806,46,664,CHEMBL214_Ki
62569839,d_std,0.5551142005958292,46,664,CHEMBL214_Ki
62569839,d_range,0.5289789654238513,46,664,CHEMBL214_Ki
62569839,d_iqr,0.6580584288509924,46,664,CHEMBL214_Ki
62569839,d_pair_gap,0.4842408892641058,46,664,CHEMBL214_Ki
62569839,d_nn_sim,0.5231786584815383,46,664,CHEMBL214_Ki
62569839,naive_proxy,0.6363636363636364,46,664,CHEMBL214_Ki
62569839,oracle,0.993006993006993,46,664,CHEMBL214_Ki
62569839,rf_std,0.7133459969044604,46,664,CHEMBL214_Ki
71339737,d_nb,0.5749761374482978,70,519,CHEMBL236_Ki
71339737,d_wstd,0.6296563044352137,70,519,CHEMBL236_Ki
71339737,d_std,0.621499397025325,70,519,CHEMBL236_Ki
71339737,d_range,0.5706987806512126,70,519,CHEMBL236_Ki
