dataset,protocol,seed,method,n_test,n_train,n_cal,n_cliffA,n_cliffB,cov_all,cov_cliffA,cov_noncliffA,gapA_pp,cov_cliffB,cov_noncliffB,gapB_pp,width_all,width_cliffA,nn_sim_mean,nn_sim_median,y_mean_test,y_mean_train
CHEMBL264_Ki,scaffold_gen,82061652,global,573,1717,572,54,16,0.8778359511343804,0.8888888888888888,0.8766859344894027,-1.2202954399486154,0.875,0.8779174147217235,0.2917414721723466,2.5347134310906267,2.5347134310906267,0.6844567273877259,0.6744186046511628,7.645690393996688,7.743361088152199
CHEMBL264_Ki,scaffold_gen,82061652,mondrian_wstd,573,1717,572,54,16,0.900523560209424,0.9259259259259259,0.8978805394990366,-2.8045386426889363,0.875,0.9012567324955116,2.6256732495511637,2.6171993699622322,2.6123242578963164,0.6844567273877259,0.6744186046511628,7.645690393996688,7.743361088152199
CHEMBL264_Ki,scaffold_gen,82061652,mondrian_rfstd,573,1717,572,54,16,0.9075043630017452,0.8518518518518519,0.9132947976878613,6.14429458360094,0.75,0.9120287253141831,16.20287253141831,2.5854238515665062,2.6725493217568044,0.6844567273877259,0.6744186046511628,7.645690393996688,7.743361088152199
CHEMBL264_Ki,scaffold_gen,82061652,mondrian_nb,573,1717,572,54,16,0.9162303664921466,0.9074074074074074,0.9171483622350675,0.974095482766002,0.875,0.9174147217235189,4.24147217235189,2.63887220806296,2.550713550312001,0.6844567273877259,0.6744186046511628,7.645690393996688,7.743361088152199
CHEMBL264_Ki,scaffold_gen,21607475,global,573,1717,572,39,16,0.9301919720767888,0.9487179487179487,0.9288389513108615,-1.9878997407087207,0.875,0.9317773788150808,5.677737881508083,2.816430995194148,2.816430995194149,0.7015485611306359,0.7,7.762838843869774,7.724603339293004
CHEMBL264_Ki,scaffold_gen,21607475,mondrian_wstd,573,1717,572,39,16,0.9284467713787086,0.8974358974358975,0.9307116104868914,3.327571305099397,0.8125,0.9317773788150808,11.927737881508083,2.6774068982705144,2.497633308495315,0.7015485611306359,0.7,7.762838843869774,7.724603339293004
CHEMBL264_Ki,scaffold_gen,21607475,mondrian_rfstd,573,1717,572,39,16,0.9301919720767888,0.8461538461538461,0.9363295880149812,9.017574186113508,0.6875,0.9371633752244165,24.966337522441652,2.6319474465225983,2.4616924057556697,0.7015485611306359,0.7,7.762838843869774,7.724603339293004
CHEMBL264_Ki,scaffold_gen,21607475,mondrian_nb,573,1717,572,39,16,0.9214659685863874,0.8461538461538461,0.9269662921348315,8.081244598098536,0.625,0.9299820466786356,30.49820466786356,2.717230628372248,2.440086243119508,0.7015485611306359,0.7,7.762838843869774,7.724603339293004
CHEMBL264_Ki,scaffold_gen,55574360,global,573,1717,572,51,19,0.8708551483420593,0.8823529411764706,0.8697318007662835,-1.2621140410187026,0.8421052631578947,0.871841155234657,2.9735892076762305,2.679392249832235,2.679392249832235,0.6623750411426452,0.6610169491525424,7.640444158756787,7.776999669589099
CHEMBL264_Ki,scaffold_gen,55574360,mondrian_wstd,573,1717,572,51,19,0.8883071553228621,0.8627450980392157,0.8908045977011494,2.8059499661933662,0.7368421052631579,0.8935018050541517,15.665969979099382,2.770756737671463,2.6114201240429993,0.6623750411426452,0.6610169491525424,7.640444158756787,7.776999669589099
