seed,method,group_def,side,n,k,coverage,ci_lo,ci_hi,mean_width,worst_d_wstd_cov,worst_d_wstd_spread,worst_rf_std_cov,worst_rf_std_spread,dataset
71339737,global,cliffB_oracle,all,629,568,0.9030206677265501,0.8773885646126776,0.9237599583440819,2.4430956837659963,,,,,CHEMBL233_Ki
71339737,global,cliffB_oracle,cliff,30,21,0.7,0.5212421254128504,0.8333525173175619,2.4430956837659967,,,,,CHEMBL233_Ki
71339737,global,cliffB_oracle,noncliff,599,547,0.9131886477462438,0.887926217047623,0.9331851925232144,2.4430956837659963,,,,,CHEMBL233_Ki
71339737,global,cliffA,all,629,568,0.9030206677265501,0.8773885646126776,0.9237599583440819,2.4430956837659963,,,,,CHEMBL233_Ki
71339737,global,cliffA,cliff,55,45,0.8181818181818182,0.6966954036336236,0.8981232956555033,2.443095683765996,,,,,CHEMBL233_Ki
71339737,global,cliffA,noncliff,574,523,0.9111498257839721,0.8850571390042522,0.9317759088758634,2.4430956837659967,,,,,CHEMBL233_Ki
71339737,global,__bins__,__summary__,-1,-1,,,,2.4430956837659963,0.8955223880597015,0.01492537313432829,0.8476190476190476,0.10952380952380958,CHEMBL233_Ki
71339737,mondrian_pair,cliffB_oracle,all,629,567,0.9014308426073132,0.8756425818358458,0.9223455919179284,2.4432946040835106,,,,,CHEMBL233_Ki
71339737,mondrian_pair,cliffB_oracle,cliff,30,20,0.6666666666666666,0.4878005164454384,0.8076950191632386,2.2751235749015994,,,,,CHEMBL233_Ki
71339737,mondrian_pair,cliffB_oracle,noncliff,599,547,0.9131886477462438,0.887926217047623,0.9331851925232144,2.451717193191119,,,,,CHEMBL233_Ki
71339737,mondrian_pair,cliffA,all,629,567,0.9014308426073132,0.8756425818358458,0.9223455919179284,2.4432946040835106,,,,,CHEMBL233_Ki
71339737,mondrian_pair,cliffA,cliff,55,43,0.7818181818181819,0.6562996597815998,0.8705397595887698,2.2609923108103,,,,,CHEMBL233_Ki
71339737,mondrian_pair,cliffA,noncliff,574,524,0.9128919860627178,0.8869915321592676,0.9333026727033911,2.4607625938570763,,,,,CHEMBL233_Ki
71339737,mondrian_pair,__bins__,__summary__,-1,-1,,,,2.4432946040835106,0.8810572687224669,0.03934074122778186,0.8476190476190476,0.10476190476190472,CHEMBL233_Ki
71339737,mondrian_wstd,cliffB_oracle,all,629,565,0.8982511923688394,0.8721560311183526,0.9195114442294511,2.4614711435921497,,,,,CHEMBL233_Ki
71339737,mondrian_wstd,cliffB_oracle,cliff,30,22,0.7333333333333333,0.555520383048111,0.8581733668040368,2.806443417050475,,,,,CHEMBL233_Ki
71339737,mondrian_wstd,cliffB_oracle,noncliff,599,543,0.9065108514190318,0.8805377365774976,0.9273031855659324,2.444193734236975,,,,,CHEMBL233_Ki
71339737,mondrian_wstd,cliffA,all,629,565,0.8982511923688394,0.8721560311183526,0.9195114442294511,2.4614711435921497,,,,,CHEMBL233_Ki
71339737,mondrian_wstd,cliffA,cliff,55,46,0.8363636363636363,0.7173625426094283,0.9114457966390772,2.751300586180379,,,,,CHEMBL233_Ki
71339737,mondrian_wstd,cliffA,noncliff,574,519,0.9041811846689896,0.8773450542847148,0.9256433656652296,2.4337000297552986,,,,,CHEMBL233_Ki
71339737,mondrian_wstd,__bins__,__summary__,-1,-1,,,,2.4614711435921497,0.8606965174129353,0.07322418743287973,0.8428571428571429,0.09523809523809523,CHEMBL233_Ki
71339737,mondrian_std,cliffB_oracle,all,629,568,0.9030206677265501,0.8773885646126776,0.9237599583440819,2.4988065551411847,,,,,CHEMBL233_Ki
71339737,mondrian_std,cliffB_oracle,cliff,30,23,0.7666666666666667,0.5907167384187784,0.8820761185551049,2.8989295964061124,,,,,CHEMBL233_Ki
71339737,mondrian_std,cliffB_oracle,noncliff,599,545,0.9098497495826378,0.8842273604982718,0.9302488053588618,2.4787670038257463,,,,,CHEMBL233_Ki
71339737,mondrian_std,cliffA,all,629,568,0.9030206677265501,0.8773885646126776,0.9237599583440819,2.4988065551411847,,,,,CHEMBL233_Ki
71339737,mondrian_std,cliffA,cliff,55,47,0.8545454545454545,0.7383908706854773,0.9244071085224069,2.8741316254897997,,,,,CHEMBL233_Ki
71339737,mondrian_std,cliffA,noncliff,574,521,0.9076655052264808,0.8811961273793026,0.9287146065357273,2.4628433515363524,,,,,CHEMBL233_Ki
71339737,mondrian_std,__bins__,__summary__,-1,-1,,,,2.4988065551411847,0.8706467661691543,0.06767922502027302,0.8476190476190476,0.09999999999999998,CHEMBL233_Ki
71339737,mondrian_iqr,cliffB_oracle,all,629,572,0.9093799682034976,0.8843914811543093,0.9293984386143911,2.414344240694627,,,,,CHEMBL233_Ki
71339737,mondrian_iqr,cliffB_oracle,cliff,30,23,0.7666666666666667,0.5907167384187784,0.8820761185551049,2.739336205309553,,,,,CHEMBL233_Ki
71339737,mondrian_iqr,cliffB_oracle,noncliff,599,549,0.9165275459098498,0.8916347810444719,0.9361118722400691,2.398067514587035,,,,,CHEMBL233_Ki
71339737,mondrian_iqr,cliffA,all,629,572,0.9093799682034976,0.8843914811543093,0.9293984386143911,2.414344240694627,,,,,CHEMBL233_Ki
71339737,mondrian_iqr,cliffA,cliff,55,45,0.8181818181818182,0.6966954036336236,0.8981232956555033,2.69249734640319,,,,,CHEMBL233_Ki
71339737,mondrian_iqr,cliffA,noncliff,574,527,0.9181184668989547,0.8928111077386887,0.9378665680715985,2.387691939624991,,,,,CHEMBL233_Ki
71339737,mondrian_iqr,__bins__,__summary__,-1,-1,,,,2.414344240694627,0.8805970149253731,0.05472636815920395,0.8809523809523809,0.05714285714285716,CHEMBL233_Ki
71339737,mondrian_nb,cliffB_oracle,all,629,579,0.9205087440381559,0.8967268422350881,0.9391855219545092,2.525042902313354,,,,,CHEMBL233_Ki
71339737,mondrian_nb,cliffB_oracle,cliff,30,20,0.6666666666666666,0.4878005164454384,0.8076950191632386,2.2599653277546365,,,,,CHEMBL233_Ki
71339737,mondrian_nb,cliffB_oracle,noncliff,599,559,0.9332220367278798,0.9103435015582263,0.9505793702948334,2.5383189077169623,,,,,CHEMBL233_Ki
71339737,mondrian_nb,cliffA,all,629,579,0.9205087440381559,0.8967268422350881,0.9391855219545092,2.525042902313354,,,,,CHEMBL233_Ki
71339737,mondrian_nb,cliffA,cliff,55,42,0.7636363636363637,0.6365163381083228,0.8563334413026682,2.2520442183215525,,,,,CHEMBL233_Ki
71339737,mondrian_nb,cliffA,noncliff,574,537,0.9355400696864111,0.9124137804178195,0.9528754652178962,2.5512013128003734,,,,,CHEMBL233_Ki
71339737,mondrian_nb,__bins__,__summary__,-1,-1,,,,2.525042902313354,0.8905472636815921,0.07462686567164178,0.9,0.042857142857142816,CHEMBL233_Ki
71339737,mondrian_nnsim,cliffB_oracle,all,629,572,0.9093799682034976,0.8843914811543093,0.9293984386143911,2.4543885622408435,,,,,CHEMBL233_Ki
71339737,mondrian_nnsim,cliffB_oracle,cliff,30,19,0.6333333333333333,0.4551356365479487,0.7812607919389929,2.090921854334026,,,,,CHEMBL233_Ki
71339737,mondrian_nnsim,cliffB_oracle,noncliff,599,553,0.9232053422370617,0.8990831700114277,0.9419339707005208,2.4725922370942732,,,,,CHEMBL233_Ki
71339737,mondrian_nnsim,cliffA,all,629,572,0.9093799682034976,0.8843914811543093,0.9293984386143911,2.4543885622408435,,,,,CHEMBL233_Ki
