method,delta_mean,wilcoxon_p,n_ds_delta_pos,n_ds,meta_delta,meta_p,meta_I2,worst_group_delta,width_delta
mondrian_wstd,0.015621133769715361,0.18407507291910585,11,15,0.011409779033490676,0.3203489058334308,68.38872525581185,0.024835165257622447,0.009463641759768786
mondrian_std,0.014213287656696837,0.1719251634373491,10,15,0.011177571657210226,0.3632109639146096,72.78763267340213,0.025451172417855047,0.013068328060880608
mondrian_iqr,0.007413605404709543,0.3344287637041966,10,15,0.001572838156757302,0.8362006962745787,18.08932187385119,0.02257163478614786,0.0039057898737859392
mondrian_nnsim,-0.014929729385023495,0.06833485791090771,5,15,-0.010855277348518017,0.14319581422582683,58.654823076302385,0.002968993262386063,0.041206404021210105
mondrian_pair,-0.017239823074833516,0.019398860195363857,6,15,-0.007328158868699463,0.2872712508472314,50.00719962108631,0.00038445286064184184,0.023133479059690723
mondrian_pairgap,-0.021926469369095116,0.002417735628835403,3,15,-0.01662857385942498,0.036197072095008206,48.08792617566095,0.004659477697261334,0.051283353592936204
mondrian_nb,-0.045137841978024826,2.2088916206236356e-05,1,15,-0.0375001307451579,0.002135137426277464,70.22557429134731,0.001820193282656796,0.027738555363501963
mondrian_rfstd,-0.05343316833460616,9.585055642568282e-05,2,15,-0.037440875796537515,0.0018305016661939266,36.609558515037655,0.023572854868628704,-0.05196859246480832
