target_sees_cliff,signal,auc_sees_cliff,auc_sd_sees_cliff,n_ds_sees_cliff,target_predicts_fail,auc_predicts_fail,auc_sd_predicts_fail,n_ds_predicts_fail,gap_predict_minus_see
看见悬崖(cliffB),d_nn_sim,0.12400420936754654,0.024978931970528914,15,预测失效,0.5962975796219075,0.04033849470863605,15,0.472293370254361
看见悬崖(cliffB),rf_std,0.5418016887069279,0.05898283886159983,15,预测失效,0.7270275503604471,0.0416338520318044,15,0.18522586165351917
看见悬崖(cliffB),d_nb,0.40422660939715305,0.04403124843124683,15,预测失效,0.5605623801946795,0.056020352097944044,15,0.15633577079752647
看见悬崖(cliffB),d_std,0.6477623607253336,0.03714716016535643,15,预测失效,0.6418023570802416,0.031263807457234755,15,-0.005960003645091971
看见悬崖(cliffB),d_wstd,0.6530733454840353,0.03738800612781702,15,预测失效,0.6464201249001615,0.03179954772405364,15,-0.006653220583873742
看见悬崖(cliffB),d_iqr,0.6352794080636578,0.030449689340855422,15,预测失效,0.6155133058326037,0.03503431760981747,15,-0.019766102231054128
看见悬崖(cliffB),d_pair_gap,0.7000244713680477,0.04154511349369711,15,预测失效,0.5077057955494972,0.04449440002445749,15,-0.19231867581855044
