method,delta_mean,wilcoxon_p,n_ds_delta_pos,n_ds,meta_delta,meta_p,meta_I2,worst_group_delta,width_delta
mondrian_std,0.01900256857316117,0.008701766668987518,11,15,0.021646148895060564,0.005851075289624061,41.180556899172174,0.035104876944710796,0.042117004471998454
mondrian_nnsim,0.017214604003359626,0.010395723363411144,8,15,0.012125219032363257,0.19821494398666872,72.40925129428646,0.009303386616524354,0.05785273438067731
mondrian_wstd,0.01484201143272338,0.05294389198273141,12,15,0.015632441446447803,0.005813826504882026,2.948250571730248,0.03489203044208114,0.039652142564928626
mondrian_iqr,0.005858623086376068,0.3950354144355117,9,15,0.004854405567517999,0.3649222942737197,0.0,0.03996610658844158,0.025217971452401754
mondrian_pair,-0.0025119583857840817,0.2534001657253421,7,15,-0.0029300616283434357,0.5574859376487338,42.12139086329082,0.0037706346828985295,0.017473877421228634
mondrian_pairgap,-0.006736397197110699,0.1447815988844857,8,15,-0.007225130185505204,0.2402154325273902,40.331038712941734,0.011843216008810305,0.047988322755239225
mondrian_nb,-0.03190568737409598,7.279048992713217e-07,2,15,-0.03179955107054376,0.004869485763281813,82.35453063416794,0.01268795279685627,0.030091392326021444
mondrian_rfstd,-0.063950237529643,2.876729830743631e-13,1,15,-0.06546556959017091,3.384667901821987e-09,64.81270673692569,0.0388018819622917,-0.07286381225572161
